generator,split_seed,method,price,profit,fixed_profit,fixed_n,relative_percent,relative_vs_test_oracle,quality,cost,samples
llama3.1_8b,71,shape_jensen_moment,1e-05,0.22664919712617837,0.20135597489021897,3,12.561446090561494,10.319588369087558,0.3406247221261784,0.11397552500000001,10.955
llama3.1_8b,71,shape_empirical_moment,2e-08,0.5936983640562089,0.6286653668531256,960,-5.562101022352958,-5.579700386681643,0.609433479106209,0.015735115049999998,416.795
llama3.1_8b,71,shape_empirical_moment,1e-07,0.5308621515493644,0.544383099705112,343,-2.483719307794777,-2.863333268039062,0.5640569857993644,0.03319483425,222.7325
llama3.1_8b,71,shape_empirical_moment,2e-07,0.4984207344582022,0.49896323375342183,146,-0.10872530449563123,-0.5966304157340253,0.5392445069582021,0.040823772499999994,159.32
llama3.1_8b,71,shape_empirical_moment,1e-06,0.4015210845863762,0.38771243901986013,38,3.5615688785803266,2.522998274154161,0.4693727095863763,0.067851625,70.0875
llama3.1_8b,71,shape_empirical_moment,2e-06,0.3403211531728333,0.3333823110107015,22,2.081346830038944,1.9492339188412042,0.4145050381728334,0.07418388499999999,44.2075
llama3.1_8b,71,shape_empirical_moment,1e-05,0.2284853575987405,0.20135597489021897,3,13.47334377502962,11.213324019074763,0.34055425759874053,0.1120689,10.7225
llama3.1_8b,72,rank_jensen_bound,2e-08,0.6125670605789574,0.6083830065106219,960,0.6877335532977926,0.665229699645167,0.6330220468789575,0.0204549863,666.15
llama3.1_8b,72,rank_jensen_bound,1e-07,0.5505524169646072,0.5401140493278688,343,1.9326228691381395,1.7033415069719169,0.5803882292146071,0.02983581225,271.2025
llama3.1_8b,72,rank_jensen_bound,2e-07,0.5141454207031166,0.5020303603554253,154,2.413212686801296,2.1634855274261398,0.5482754417031166,0.034130021,171.415
llama3.1_8b,72,rank_jensen_bound,1e-06,0.4059090204895823,0.38296732293520563,32,5.990510464063314,4.823616581066212,0.45162717798958224,0.0457181575,48.035
llama3.1_8b,72,rank_jensen_bound,2e-06,0.35276632330906854,0.32574135681759253,16,8.29644929200972,6.157495574308001,0.4027355883090685,0.049969265,27.185
llama3.1_8b,72,rank_jensen_bound,1e-05,0.22407072802271163,0.1915852597965505,3,16.95614175154097,12.91796127067031,0.3136618780227116,0.08959115000000001,8.2325
llama3.1_8b,72,rank_empirical_bound,2e-08,0.6125213111915672,0.6083830065106219,960,0.6802137200840724,0.6577115471250146,0.6319644075915671,0.0194430964,642.595
llama3.1_8b,72,rank_empirical_bound,1e-07,0.5496204579086952,0.5401140493278688,343,1.760074301465851,1.5311810600947395,0.5777672046586951,0.02814674675,257.6275
llama3.1_8b,72,rank_empirical_bound,2e-07,0.5116906127706639,0.5020303603554253,154,1.9242366952467533,1.6757018682100717,0.5439857042706637,0.0322950915,162.4525
llama3.1_8b,72,rank_empirical_bound,1e-06,0.40219471019044584,0.38296732293520563,32,5.020633903664227,3.864417797579764,0.44522670769044587,0.043031997499999995,45.055
llama3.1_8b,72,rank_empirical_bound,2e-06,0.35183323854131004,0.32574135681759253,16,8.009999706094534,5.876703629162509,0.39897853354130997,0.047145295,25.5125
llama3.1_8b,72,rank_empirical_bound,1e-05,0.22359244077901047,0.1915852597965505,3,16.70649454788393,12.676933712376172,0.3114128157790104,0.087820375,7.82
llama3.1_8b,72,shape_jensen_bound,2e-08,0.5829030052454564,0.6083830065106219,960,-4.1881513770915495,-4.209565463430638,0.5984531848454563,0.0155501796,402.9975
llama3.1_8b,72,shape_jensen_bound,1e-07,0.5293848080299849,0.5401140493278688,343,-1.986476987820557,-2.2069429528315183,0.5610923697799849,0.031707561749999995,198.835
llama3.1_8b,72,shape_jensen_bound,2e-07,0.4989230921751219,0.5020303603554253,154,-0.6189402923965613,-0.8612737675934692,0.5364680841751218,0.037544992,134.9225
llama3.1_8b,72,shape_jensen_bound,1e-06,0.39695567489672895,0.38296732293520563,32,3.652622854167119,2.5114677541910457,0.46435919989672897,0.06740352499999999,65.475
llama3.1_8b,72,shape_jensen_bound,2e-06,0.3376313416859662,0.32574135681759253,16,3.650130577380686,1.6029458950744433,0.4153756266859662,0.077744285,42.9275
llama3.1_8b,72,shape_jensen_bound,1e-05,0.22410989255727898,0.1915852597965505,3,16.976584104261075,12.937697804025127,0.33087249255727896,0.10676260000000001,10.15
llama3.1_8b,72,shape_empirical_bound,2e-08,0.5824775696052129,0.6083830065106219,960,-4.258080292871681,-4.279478749997247,0.5976695172552129,0.015191947649999999,394.1975
llama3.1_8b,72,shape_empirical_bound,1e-07,0.5278463989805414,0.5401140493278688,343,-2.271307395649774,-2.491132679571058,0.5579838669805415,0.030137467999999997,190.64
llama3.1_8b,72,shape_empirical_bound,2e-07,0.4992115272016769,0.5020303603554253,154,-0.5614865905226734,-0.8039601623866824,0.535049946201677,0.035838418999999996,131.485
llama3.1_8b,72,shape_empirical_bound,1e-06,0.39558069765579157,0.38296732293520563,32,3.29359033139232,2.1563879707019487,0.45945446515579147,0.0638737675,63.1625
llama3.1_8b,72,shape_empirical_bound,2e-06,0.33652038411137464,0.32574135681759253,16,3.309075457623917,1.268626925220225,0.4100593441113745,0.07353896,41.6
llama3.1_8b,72,shape_empirical_bound,1e-05,0.22488590507815615,0.1915852597965505,3,17.381632238810276,13.328760717736381,0.33008550507815615,0.1051996,9.9025
llama3.1_8b,72,rank_jensen_moment,2e-08,0.6124914957049998,0.6083830065106219,960,0.6753129443805667,0.652811866751946,0.6322999105549998,0.01980841485,649.115
llama3.1_8b,72,rank_jensen_moment,1e-07,0.5498615247162398,0.5401140493278688,343,1.8047068763534408,1.57571324104289,0.5789190292162398,0.029057504499999998,262.425
llama3.1_8b,72,rank_jensen_moment,2e-07,0.5134810084621004,0.5020303603554253,154,2.2808676548104376,2.0314632091558007,0.5471443744621003,0.03366336599999999,166.77
llama3.1_8b,72,rank_jensen_moment,1e-06,0.4060703095415638,0.38296732293520563,32,6.032626081329393,4.8652685298779055,0.4521124370415638,0.0460421275,47.46
llama3.1_8b,72,rank_jensen_moment,2e-06,0.3529582692988086,0.32574135681759253,16,8.35537518082387,6.215257623035315,0.4038004042988086,0.050842135,27.1275
llama3.1_8b,72,rank_jensen_moment,1e-05,0.22380268653337576,0.1915852597965505,3,16.81623459499849,12.782884731316658,0.3143123115333758,0.09050962500000001,8.315
llama3.1_8b,72,rank_empirical_moment,2e-08,0.6128716261727614,0.6083830065106219,960,0.7377950426136792,0.715280000145997,0.6316394978227614,0.01876787165,624.4775
llama3.1_8b,72,rank_empirical_moment,1e-07,0.5486873597210697,0.5401140493278688,343,1.5873148280200842,1.358810181843365,0.5760882262210698,0.027400866499999996,249.2825
llama3.1_8b,72,rank_empirical_moment,2e-07,0.5107313625134923,0.5020303603554253,154,1.7331625425814725,1.4850936359482554,0.5424179475134923,0.031686584999999996,157.3725
llama3.1_8b,72,rank_empirical_moment,1e-06,0.40299995382767084,0.38296732293520563,32,5.2308982236206445,4.072367229649563,0.4462228188276709,0.043222865,44.3675
llama3.1_8b,72,rank_empirical_moment,2e-06,0.3524493574777408,0.32574135681759253,16,8.199143308383814,6.062111472671688,0.4002077474777408,0.04775839,25.3525
llama3.1_8b,72,rank_empirical_moment,1e-05,0.22439988167089372,0.1915852597965505,3,17.127947060849017,13.083834605511965,0.3133741066708937,0.08897422500000002,7.885
llama3.1_8b,72,shape_jensen_moment,2e-08,0.5830311789207593,0.6083830065106219,960,-4.167083452127953,-4.188502247178653,0.5984156934207592,0.0153845145,399.0075
llama3.1_8b,72,shape_jensen_moment,1e-07,0.5281612807790335,0.5401140493278688,343,-2.213008264404459,-2.432964683028734,0.5593544390290336,0.031193158250000002,195.5025
llama3.1_8b,72,shape_jensen_moment,2e-07,0.49884985495776035,0.5020303603554253,154,-0.6335284972433103,-0.8758264001653018,0.5362869834577604,0.03743712849999999,134.385
llama3.1_8b,72,shape_jensen_moment,1e-06,0.3972967664619837,0.38296732293520563,32,3.7416883030520247,2.599552644278422,0.4647441239619837,0.0674473575,65.2825
llama3.1_8b,72,shape_jensen_moment,2e-06,0.3370212766249685,0.32574135681759253,16,3.462845466592828,1.4193598361632513,0.41579018662496847,0.07876891,43.085
llama3.1_8b,72,shape_jensen_moment,1e-05,0.223339982842733,0.1915852597965505,3,16.57472139553099,12.549710331961375,0.33248545784273303,0.10914547500000002,10.295
llama3.1_8b,72,shape_empirical_moment,2e-08,0.5821420406248285,0.6083830065106219,960,-4.313231238377011,-4.334617369186722,0.5972086192248285,0.015066578600000002,390.55
llama3.1_8b,72,shape_empirical_moment,1e-07,0.528169446588111,0.5401140493278688,343,-2.2114963968483847,-2.4314562161803326,0.5575006348381111,0.02933118825,187.305
llama3.1_8b,72,shape_empirical_moment,2e-07,0.49863909283706825,0.5020303603554253,154,-0.6755104444193504,-0.9177059774211113,0.5340740333370683,0.0354349405,130.4475
llama3.1_8b,72,shape_empirical_moment,1e-06,0.3953537151557915,0.38296732293520563,32,3.234320914288948,2.097771075413633,0.45945446515579147,0.06410075,63.18
llama3.1_8b,72,shape_empirical_moment,2e-06,0.3363796904088114,0.32574135681759253,16,3.265883612431831,1.2262881583926835,0.41069656040881136,0.07431687,41.19
llama3.1_8b,72,shape_empirical_moment,1e-05,0.22468022099881552,0.1915852597965505,3,17.27427320734875,13.225108504393171,0.33152149599881553,0.10684127500000001,10.0
llama3.1_8b,73,rank_jensen_bound,2e-08,0.6271636605197282,0.6356460890295828,960,-1.3344577519236211,-1.3406047597561745,0.647674363319728,0.0205107028,637.455
llama3.1_8b,73,rank_jensen_bound,1e-07,0.5581291982634021,0.5472173333030489,271,1.994064203794189,1.5757445650226787,0.5877063382634021,0.029577140000000002,268.17
llama3.1_8b,73,rank_jensen_bound,2e-07,0.5222585877402822,0.5017264905075413,153,4.092288850838015,3.8499575697658086,0.5566867732402824,0.0344281855,182.495
llama3.1_8b,73,rank_jensen_bound,1e-06,0.4086983614210385,0.3882516724744032,34,5.266349225574381,4.881152885467869,0.45330884642103847,0.044610485,56.745
llama3.1_8b,73,rank_jensen_bound,2e-06,0.3636571063679135,0.3298628448564095,15,10.244943326737744,7.4041317876869375,0.4131873013679136,0.049530195,32.17
llama3.1_8b,73,rank_jensen_bound,1e-05,0.22981504852612303,0.19886043288882724,4,15.566000328783826,13.865393833613112,0.323255698526123,0.09344065000000001,9.54
llama3.1_8b,73,rank_empirical_bound,2e-08,0.6264036294080556,0.6356460890295828,960,-1.4540260344616078,-1.460165593014985,0.6459195522080554,0.019515922800000002,614.945
llama3.1_8b,73,rank_empirical_bound,1e-07,0.5565072744726008,0.5472173333030489,271,1.6976693909670408,1.2805653893211173,0.5844806542226008,0.027973379749999996,256.8825
llama3.1_8b,73,rank_empirical_bound,2e-07,0.5186435101411891,0.5017264905075413,153,3.371761298976821,3.1311074367280254,0.5511793671411893,0.032535857,174.5125
llama3.1_8b,73,rank_empirical_bound,1e-06,0.4085884043500729,0.3882516724744032,34,5.238028144491888,4.852935438422853,0.45058300685007296,0.0419946025,53.1325
llama3.1_8b,73,rank_empirical_bound,2e-06,0.362735937498664,0.3298628448564095,15,9.965685179415795,7.1320696145597875,0.40930182749866395,0.04656589,30.0875
llama3.1_8b,73,rank_empirical_bound,1e-05,0.23025967050116908,0.19886043288882724,4,15.789585266514813,14.085688616832858,0.322194370501169,0.0919347,9.0725
llama3.1_8b,73,shape_jensen_bound,2e-08,0.5899966810800571,0.6356460890295828,960,-7.181576153361836,-7.187358877151627,0.6070988642300572,0.01710218315,443.5825
llama3.1_8b,73,shape_jensen_bound,1e-07,0.5297970572054364,0.5472173333030489,271,-3.18342914915767,-3.580513756596169,0.5665599062054363,0.036762849,246.955
llama3.1_8b,73,shape_jensen_bound,2e-07,0.49672252098653324,0.5017264905075413,153,-0.9973500733329923,-1.227832458254431,0.5429621629865333,0.046239642,177.2325
llama3.1_8b,73,shape_jensen_bound,1e-06,0.4029237208894992,0.3882516724744032,34,3.7790045620636215,3.399250794299326,0.4673466058894992,0.064422885,72.88
llama3.1_8b,73,shape_jensen_bound,2e-06,0.3586348930506763,0.3298628448564095,15,8.722427712885153,5.920848630160247,0.4297768580506763,0.07114196499999999,49.9875
llama3.1_8b,73,shape_jensen_bound,1e-05,0.23109267512330792,0.19886043288882724,4,16.208474338633312,14.498413544871143,0.34432800012330794,0.113235325,16.355
llama3.1_8b,73,shape_empirical_bound,2e-08,0.5885365981159822,0.6356460890295828,960,-7.4112767665291255,-7.417045179634191,0.6051594674159823,0.0166228693,433.355
llama3.1_8b,73,shape_empirical_bound,1e-07,0.5287390834835918,0.5472173333030489,271,-3.3767661758667034,-3.7730578285797933,0.5641514839835916,0.035412400499999996,240.5375
llama3.1_8b,73,shape_empirical_bound,2e-07,0.49694860532511403,0.5017264905075413,153,-0.9522888013335639,-1.18287609081509,0.5401424303251141,0.043193825,167.8375
llama3.1_8b,73,shape_empirical_bound,1e-06,0.4025139822888279,0.3882516724744032,34,3.673470283728144,3.2941026927247004,0.46393166728882795,0.06141768499999999,70.805
llama3.1_8b,73,shape_empirical_bound,2e-06,0.3586593581791459,0.3298628448564095,15,8.729844470744089,5.928074271667971,0.42655318317914587,0.06789382499999999,49.045
llama3.1_8b,73,shape_empirical_bound,1e-05,0.23027301059693428,0.19886043288882724,4,15.796293537019613,14.092298172072276,0.3413936605969342,0.11112065000000002,15.86
llama3.1_8b,73,rank_jensen_moment,2e-08,0.6265215063503298,0.6356460890295828,960,-1.4354816047374948,-1.4416223186360124,0.6464226822503298,0.0199011759,622.17
llama3.1_8b,73,rank_jensen_moment,1e-07,0.5576357131763241,0.5472173333030489,271,1.9038833822000865,1.485933612096992,0.586665254426324,0.029029541249999995,262.0225
llama3.1_8b,73,rank_jensen_moment,2e-07,0.5215394391730027,0.5017264905075413,153,3.948954069660322,3.7069564780624122,0.5556050121730027,0.034065572999999995,178.8925
llama3.1_8b,73,rank_jensen_moment,1e-06,0.40900179997644875,0.3882516724744032,34,5.344504344257166,4.959022014697245,0.4540082399764487,0.04500644,56.0275
llama3.1_8b,73,rank_jensen_moment,2e-06,0.36411839750380876,0.3298628448564095,15,10.384786641342052,7.540371594594665,0.4147202225038089,0.050601824999999996,32.1375
llama3.1_8b,73,rank_jensen_moment,1e-05,0.2305504516557431,0.19886043288882724,4,15.935809002604419,14.229760603838525,0.32498412665574317,0.09443367500000001,9.6225
llama3.1_8b,73,rank_empirical_moment,2e-08,0.6265285529806566,0.6356460890295828,960,-1.4343730271109796,-1.4405138100755073,0.6453737646806565,0.0188452117,598.26
llama3.1_8b,73,rank_empirical_moment,1e-07,0.556103054000116,0.5472173333030489,271,1.6238010304666548,1.2069999933718782,0.5835325905001159,0.027429536499999997,250.685
llama3.1_8b,73,rank_empirical_moment,2e-07,0.5176285141147638,0.5017264905075413,153,3.1694606340471028,2.9292777363609597,0.549702707614764,0.0320741935,170.9475
llama3.1_8b,73,rank_empirical_moment,1e-06,0.4073532366004784,0.3882516724744032,34,4.919892296751035,4.535963730647982,0.4495737541004784,0.0422205175,52.3725
llama3.1_8b,73,rank_empirical_moment,2e-06,0.3636299387413257,0.3298628448564095,15,10.23670728954489,7.396107978182606,0.4110377987413256,0.047407859999999996,30.0
llama3.1_8b,73,rank_empirical_moment,1e-05,0.2315588684093075,0.19886043288882724,4,16.442906738898785,14.729396165258143,0.32458981840930756,0.09303095,9.1575
llama3.1_8b,73,shape_jensen_moment,2e-08,0.5896040396200282,0.6356460890295828,960,-7.243346605002364,-7.249125480402521,0.6064891734200284,0.0168851338,438.5275
llama3.1_8b,73,shape_jensen_moment,1e-07,0.5297149428741686,0.5472173333030489,271,-3.1984349478176015,-3.5954580102993043,0.5660977881241687,0.03638284525,244.3925
llama3.1_8b,73,shape_jensen_moment,2e-07,0.4969250650400061,0.5017264905075413,153,-0.9569806574650017,-1.1875570241056574,0.5429233410400063,0.045998276,174.8275
llama3.1_8b,73,shape_jensen_moment,1e-06,0.4046233570184918,0.3882516724744032,34,4.21677115767427,3.835415490616509,0.46919947951849184,0.0645761225,72.6375
llama3.1_8b,73,shape_jensen_moment,2e-06,0.3577310751264664,0.3298628448564095,15,8.44842961388636,5.653910963484473,0.42992756512646646,0.07219649,50.1325
llama3.1_8b,73,shape_jensen_moment,1e-05,0.230577417971539,0.19886043288882724,4,15.949369425562454,14.243121478977184,0.345905092971539,0.115327675,16.4525
llama3.1_8b,73,shape_empirical_moment,2e-08,0.5872340420263238,0.6356460890295828,960,-7.616195212837357,-7.621950859223,0.6037036624263239,0.0164696204,429.645
llama3.1_8b,73,shape_empirical_moment,1e-07,0.5276142031404698,0.5472173333030489,271,-3.5823299025001596,-3.977778453758855,0.5626334136404697,0.035019210499999995,238.15
llama3.1_8b,73,shape_empirical_moment,2e-07,0.49677378338460154,0.5017264905075413,153,-0.9871328735163272,-1.2176390445140248,0.5392706623846015,0.042496878999999994,166.0775
llama3.1_8b,73,shape_empirical_moment,1e-06,0.4034666824054298,0.3882516724744032,34,3.918852386149025,3.5385868796343516,0.46502251740542994,0.061555834999999996,70.615
llama3.1_8b,73,shape_empirical_moment,2e-06,0.3570743993341223,0.3298628448564095,15,8.24935420949217,5.459965369935831,0.42571354433412223,0.068639145,48.435
llama3.1_8b,73,shape_empirical_moment,1e-05,0.23003409268162794,0.19886043288882724,4,15.676150021371178,13.973922623148336,0.3434094926816279,0.11337540000000002,15.98
llama3.1_8b,74,rank_jensen_bound,2e-08,0.637874058771091,0.6380599684865629,959,-0.02913671514494138,-0.07226704667971497,0.6575964385210911,0.01972237975,619.935
llama3.1_8b,74,rank_jensen_bound,1e-07,0.5690364257698389,0.5547454434405421,301,2.5761333415672363,2.1171368815258242,0.5977616810198391,0.028725255249999998,271.1475
llama3.1_8b,74,rank_jensen_bound,2e-07,0.531758534116927,0.5057552680145129,132,5.141472120398739,3.8323335161698218,0.565353308116927,0.033594774,185.135
llama3.1_8b,74,rank_jensen_bound,1e-06,0.41392140322506343,0.38630512485813306,34,7.148825265280182,6.877244093997303,0.4591838557250634,0.045262452499999994,59.375
llama3.1_8b,74,rank_jensen_bound,2e-06,0.35699482416266415,0.3329246943819515,22,7.2299021931662235,6.631037075456536,0.4068685091626641,0.049873684999999994,33.8725
llama3.1_8b,74,rank_jensen_bound,1e-05,0.23193781691035725,0.203650254731784,3,13.890266042548864,9.882286748037169,0.32111546691035725,0.08917765,9.4
llama3.1_8b,74,rank_empirical_bound,2e-08,0.6368754102677849,0.6380599684865629,959,-0.18564998233436242,-0.22871278950371932,0.6555778419177849,0.01870243165,594.62
llama3.1_8b,74,rank_empirical_bound,1e-07,0.5669081400317588,0.5547454434405421,301,2.192482468316176,1.7352027272324546,0.5940637657817589,0.02715562575,261.1825
llama3.1_8b,74,rank_empirical_bound,2e-07,0.5291245681428853,0.5057552680145129,132,4.620673595771991,3.3180195636140595,0.5610014746428853,0.031876906499999996,179.0675
llama3.1_8b,74,rank_empirical_bound,1e-06,0.4128401360230256,0.38630512485813306,34,6.8689254833565245,6.598053750655249,0.4555613110230255,0.042721175,56.0825
llama3.1_8b,74,rank_empirical_bound,2e-06,0.35669972132614947,0.3329246943819515,22,7.141262677535663,6.5428926000421495,0.4036704263261494,0.046970705,31.9475
llama3.1_8b,74,rank_empirical_bound,1e-05,0.233051171185774,0.203650254731784,3,14.436965223889487,10.409746717149408,0.3209092711857739,0.08785810000000001,9.015
llama3.1_8b,74,shape_jensen_bound,2e-08,0.5986047002494981,0.6380599684865629,959,-6.183630095247968,-6.224105199737677,0.6139726088494981,0.0153679086,402.985
llama3.1_8b,74,shape_jensen_bound,1e-07,0.5438932014518492,0.5547454434405421,301,-1.9562561742530282,-2.3949715935150713,0.5776596359518492,0.0337664345,231.4675
llama3.1_8b,74,shape_jensen_bound,2e-07,0.5070578665681758,0.5057552680145129,132,0.25755511332123243,-0.990772812068285,0.5464858060681759,0.0394279395,163.4
llama3.1_8b,74,shape_jensen_bound,1e-06,0.4079016102555419,0.38630512485813306,34,5.590525211214823,5.322893732827273,0.4734005652555418,0.065498955,76.0425
llama3.1_8b,74,shape_jensen_bound,2e-06,0.3568226042837806,0.3329246943819515,22,7.178172813582871,6.579596597759316,0.42889025928378055,0.072067655,53.41
llama3.1_8b,74,shape_jensen_bound,1e-05,0.22965450645425844,0.203650254731784,3,12.769073997340758,8.800551231104153,0.34099983145425844,0.11134532500000001,17.3575
llama3.1_8b,74,shape_empirical_bound,2e-08,0.5975835846913926,0.6380599684865629,959,-6.343664513412061,-6.38407057440964,0.6123193860913926,0.0147358014,391.48
llama3.1_8b,74,shape_empirical_bound,1e-07,0.5418148490919993,0.5547454434405421,301,-2.3309059139534383,-2.7679448915455143,0.5737732955919993,0.0319584465,223.22
llama3.1_8b,74,shape_empirical_bound,2e-07,0.5083726216767055,0.5057552680145129,132,0.5175138703879041,-0.7340508562135427,0.5455409946767054,0.037168373,156.015
llama3.1_8b,74,shape_empirical_bound,1e-06,0.40718236949240477,0.38630512485813306,34,5.404340582315257,5.137181010544195,0.4691897894924048,0.062007419999999994,73.98
llama3.1_8b,74,shape_empirical_bound,2e-06,0.3555349494507435,0.3329246943819515,22,6.791402215076342,6.194986062959494,0.4232699994507434,0.06773505,51.95
llama3.1_8b,74,shape_empirical_bound,1e-05,0.22979965928259766,0.203650254731784,3,12.840349542038892,8.869318476214605,0.3390083842825977,0.109208725,16.835
llama3.1_8b,74,rank_jensen_moment,2e-08,0.6368835688401431,0.6380599684865629,959,-0.18437132942380718,-0.22743468824113566,0.6559561517401431,0.0190725829,601.1625
llama3.1_8b,74,rank_jensen_moment,1e-07,0.5677335820720805,0.5547454434405421,301,2.3412790109614368,1.8833334513864568,0.5958383888220805,0.02810480675,265.7025
llama3.1_8b,74,rank_jensen_moment,2e-07,0.532112512592674,0.5057552680145129,132,5.211462192303808,3.901452126954974,0.565356227092674,0.0332437145,182.7875
llama3.1_8b,74,rank_jensen_moment,1e-06,0.4142998001467603,0.38630512485813306,34,7.246778126204783,6.974948681992783,0.45993101014676036,0.04563121,58.855
llama3.1_8b,74,rank_jensen_moment,2e-06,0.35766521565902715,0.3329246943819515,22,7.431266497970206,6.831276786694429,0.408516415659027,0.05085119999999999,33.9025
llama3.1_8b,74,rank_jensen_moment,1e-05,0.2315208500683977,0.203650254731784,3,13.68551950662692,9.684745567806388,0.32180930006839764,0.09028845,9.51
llama3.1_8b,74,rank_empirical_moment,2e-08,0.6368345185605051,0.6380599684865629,959,-0.1920587384543907,-0.23511878070037792,0.6548375135605052,0.018002995,575.1925
llama3.1_8b,74,rank_empirical_moment,1e-07,0.5660681965561871,0.5547454434405421,301,2.0410718554840352,1.5844696300468748,0.5926592195561871,0.026591023,255.7975
llama3.1_8b,74,rank_empirical_moment,2e-07,0.5270231468074076,0.5057552680145129,132,4.205171975051859,2.9076914410467927,0.5583778943074076,0.031354747499999995,176.175
llama3.1_8b,74,rank_empirical_moment,1e-06,0.4130425668301401,0.38630512485813306,34,6.921327275123811,6.650322723980988,0.45598392433014007,0.0429413575,55.555
llama3.1_8b,74,rank_empirical_moment,2e-06,0.3570701731151994,0.3329246943819515,22,7.252534624405705,6.653543107498396,0.4047973281151995,0.04772715499999999,31.865
llama3.1_8b,74,rank_empirical_moment,1e-05,0.23235473229918951,0.203650254731784,3,14.094987313033576,10.079803551961566,0.32121330729918945,0.08885857500000001,9.11
llama3.1_8b,74,shape_jensen_moment,2e-08,0.5987463083771305,0.6380599684865629,959,-6.161436550028651,-6.201921229457816,0.6138588921771304,0.0151125838,398.8925
llama3.1_8b,74,shape_jensen_moment,1e-07,0.5435335803048396,0.5547454434405421,301,-2.021082510595554,-2.459507852059484,0.5771039650548395,0.033570384749999994,229.1725
llama3.1_8b,74,shape_jensen_moment,2e-07,0.5072202550681758,0.5057552680145129,132,0.2896632316681865,-0.959064478662415,0.5464858060681759,0.039265550999999996,161.4425
llama3.1_8b,74,shape_jensen_moment,1e-06,0.4085010005634663,0.38630512485813306,34,5.745685023848555,5.4776602748530765,0.4740239780634662,0.0655229775,75.78
llama3.1_8b,74,shape_jensen_moment,2e-06,0.35621194227692227,0.3329246943819515,22,6.994749349609443,6.3971975300792385,0.42932237727692235,0.07311043499999999,53.5975
llama3.1_8b,74,shape_jensen_moment,1e-05,0.22884979950606524,0.203650254731784,3,12.373932361376177,8.419315256706415,0.3425886245060653,0.113738825,17.46
llama3.1_8b,74,shape_empirical_moment,2e-08,0.5967984734178509,0.6380599684865629,959,-6.466711141051777,-6.50706411616343,0.6114025774678508,0.01460410405,386.44
llama3.1_8b,74,shape_empirical_moment,1e-07,0.5416772747973835,0.5547454434405421,301,-2.3557054497121404,-2.7926334570545768,0.5728481692973836,0.0311708945,220.085
llama3.1_8b,74,shape_empirical_moment,2e-07,0.5072262184581908,0.5057552680145129,132,0.2908423375306779,-0.9579000540952483,0.5439347139581908,0.0367084955,155.085
llama3.1_8b,74,shape_empirical_moment,1e-06,0.4081178397135025,0.38630512485813306,34,5.64649895943782,5.378725609069258,0.47044345721350256,0.0623256175,73.8525
llama3.1_8b,74,shape_empirical_moment,2e-06,0.3533407222627728,0.3329246943819515,22,6.13232608615052,5.539590788864798,0.42268562226277284,0.06934489999999999,51.61
llama3.1_8b,74,shape_empirical_moment,1e-05,0.2298406166237258,0.203650254731784,3,12.860461150139786,8.88872232489366,0.3416047416237258,0.11176412500000002,16.95
llama3.1_8b,75,rank_jensen_bound,2e-08,0.6163773179245099,0.6172417467394349,960,-0.14004704307369262,-0.18655162871550046,0.6375033656745099,0.021126047749999998,631.0375
llama3.1_8b,75,rank_jensen_bound,1e-07,0.545972620887132,0.5355003294732179,308,1.955608771373856,1.6077191127008121,0.5765075606371322,0.03053493975,251.005
llama3.1_8b,75,rank_jensen_bound,2e-07,0.5063304535142703,0.4938016805681438,155,2.537207433500742,2.266047317437762,0.5414942185142704,0.035163765,161.9625
llama3.1_8b,75,rank_jensen_bound,1e-06,0.4025741331515137,0.38139579033316523,35,5.552851750106704,5.351575307741926,0.44771387065151363,0.0451397375,44.9625
llama3.1_8b,75,rank_jensen_bound,2e-06,0.3523212347587546,0.3287268805735477,23,7.177494625337767,6.57711320737272,0.40151810475875466,0.049196870000000004,25.5675
llama3.1_8b,75,rank_jensen_bound,1e-05,0.2201070325827082,0.194912710785451,4,12.92595115820317,12.106648957410336,0.3122588575827081,0.09215182500000002,7.9525
llama3.1_8b,75,rank_empirical_bound,2e-08,0.6157117676740524,0.6172417467394349,960,-0.24787355577689213,-0.29432792682169706,0.6357842727240525,0.020072505049999998,606.51
llama3.1_8b,75,rank_empirical_bound,1e-07,0.5435157797200195,0.5355003294732179,308,1.4968151849106366,1.150491007000441,0.5722855889700196,0.02876980925,238.2275
llama3.1_8b,75,rank_empirical_bound,2e-07,0.5051614011024546,0.4938016805681438,155,2.300462104794955,2.029928062841228,0.5383234546024546,0.0331620535,152.99
llama3.1_8b,75,rank_empirical_bound,1e-06,0.40276817917909613,0.38139579033316523,35,5.603729613077592,5.402356152820031,0.44523906667909613,0.0424708875,42.175
llama3.1_8b,75,rank_empirical_bound,2e-06,0.3515894944387666,0.3287268805735477,23,6.954896364218595,6.3557618858290095,0.39771530943876665,0.046125815,23.9025
llama3.1_8b,75,rank_empirical_bound,1e-05,0.21897570883660478,0.194912710785451,4,12.345525314478325,11.530434228724005,0.30979068383660474,0.090814975,7.58
llama3.1_8b,75,shape_jensen_bound,2e-08,0.5831804039531597,0.6172417467394349,960,-5.518314820117628,-5.562314756928387,0.6023289607531596,0.0191485568,438.66
llama3.1_8b,75,shape_jensen_bound,1e-07,0.5274847423245097,0.5355003294732179,308,-1.4968407501435699,-1.8329500712746163,0.5672347645745097,0.039750022249999996,215.0875
