generator,reward_model,price_per_million,policy,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent,mean_cost_discount
granite42_8b,rm_mistral_7b,0.1,current_beta2,373.2,0.5659335580050436,0.5990125353646815,329705.93549999996,423.2605,0.5660419418146816,0.020872161822055167,0.9772893641182492
granite42_8b,rm_mistral_7b,0.1,top2_factor4_beta0,373.2,0.5659335580050436,0.6517290918740201,1080290.3654999998,933.7935,0.5437000553240201,-3.930373899060637,1.0
granite42_8b,rm_mistral_7b,0.1,top2_factor4_beta2,373.2,0.5659335580050436,0.6517520425772247,1081507.8105000001,934.609,0.5436012615272248,-3.947813858600161,0.9846412168881964
granite42_8b,rm_mistral_7b,0.1,top2_factor1_beta2,373.2,0.5659335580050436,0.6200534180226577,571723.6155000001,603.8209999999999,0.5628810564726576,-0.53920241406491,0.9809505677883876
granite42_8b,rm_mistral_7b,0.1,top2_factor0p25_beta2,373.2,0.5659335580050436,0.5566528586519082,196070.64800000002,270.40299999999996,0.537045793851908,-5.102114574059552,0.9698894120671179
granite42_8b,rm_mistral_7b,0.2,current_beta0,214.2,0.5280847257797898,0.5691298867243667,189317.203,288.129,0.5312664461243667,0.6030498636346013,1.0
granite42_8b,rm_mistral_7b,0.2,current_beta1,214.2,0.5280847257797898,0.5701398794977448,191487.0895,290.5575,0.5318424615977448,0.7121373246752346,0.9852155898291184
granite42_8b,rm_mistral_7b,0.2,current_beta2,214.2,0.5280847257797898,0.5704297627506328,193662.8725,292.99750000000006,0.5316971882506326,0.6844910059590368,0.9712399011880297
granite42_8b,rm_mistral_7b,0.2,top2_factor4_beta0,214.2,0.5280847257797898,0.6404968210842888,877879.584,811.186,0.46492090428428884,-11.961939109558978,1.0
granite42_8b,rm_mistral_7b,0.2,top2_factor4_beta2,214.2,0.5280847257797898,0.6409681825994038,882508.7705,814.6335000000001,0.4644664284994038,-12.048148341107435,0.9837097235676333
granite42_8b,rm_mistral_7b,0.2,top2_factor1_beta2,214.2,0.5280847257797898,0.5902202364860366,340494.9385,423.9635,0.5221212487860366,-1.128488401464811,0.9764415923395349
granite42_8b,rm_mistral_7b,0.2,top2_factor0p25_beta2,214.2,0.5280847257797898,0.5197971655922409,109333.96,162.22750000000002,0.4979303735922409,-5.710198444812103,0.9606254219524963
granite42_8b,rm_mistral_7b,0.5,current_beta0,124.8,0.4690982465437049,0.5245739773523594,89557.38149999999,155.406,0.4797952866023595,2.279840106362187,1.0
granite42_8b,rm_mistral_7b,0.5,current_beta1,124.8,0.4690982465437049,0.5257022391847869,91126.8215,157.57800000000003,0.4801388284347869,2.3533677391792476,0.9791448742802753
granite42_8b,rm_mistral_7b,0.5,current_beta2,124.8,0.4690982465437049,0.5265425002561038,92650.1615,159.70300000000003,0.48021741950610386,2.3698158072327193,0.9598546350133536
granite42_8b,rm_mistral_7b,0.5,top2_factor4_beta0,124.8,0.4690982465437049,0.6102389147271376,479944.2585,535.3895,0.37026678547713765,-21.066088723849344,1.0
granite42_8b,rm_mistral_7b,0.5,top2_factor4_beta2,124.8,0.4690982465437049,0.6110279884388735,486077.113,540.8634999999999,0.3679894319388735,-21.551384028742294,0.9796973367158941
granite42_8b,rm_mistral_7b,0.5,top2_factor1_beta2,124.8,0.4690982465437049,0.542789606156133,162134.548,230.5685,0.46172233215613306,-1.5710020797643722,0.9670786819667164
granite42_8b,rm_mistral_7b,0.5,top2_factor0p25_beta2,124.8,0.4690982465437049,0.4712235577310325,51298.022,76.708,0.4455745467310325,-5.014900954722794,0.9446735180463565
granite42_8b,rm_mistral_7b,1.0,current_beta0,58.8,0.4264876025471162,0.48590915942177615,49695.9225,90.504,0.4362132369217761,2.2784428139739807,1.0
granite42_8b,rm_mistral_7b,1.0,current_beta1,58.8,0.4264876025471162,0.48685358153559066,50891.1165,92.66099999999999,0.4359624650355906,2.2194555896384687,0.9726657615130179
granite42_8b,rm_mistral_7b,1.0,current_beta2,58.8,0.4264876025471162,0.48793326056658604,52031.934,94.69149999999999,0.4359013265665861,2.205071371615952,0.9480525151922417
granite42_8b,rm_mistral_7b,1.0,top2_factor4_beta0,58.8,0.4264876025471162,0.5780613194315125,280769.4505,363.81600000000003,0.29729186893151244,-30.289186425442814,1.0
granite42_8b,rm_mistral_7b,1.0,top2_factor4_beta2,58.8,0.4264876025471162,0.5792605607113944,285924.519,369.7795,0.2933360417113944,-31.21647069199498,0.9745664954400874
granite42_8b,rm_mistral_7b,1.0,top2_factor1_beta2,58.8,0.4264876025471162,0.5059708428668181,90908.34649999999,134.88799999999998,0.41506249636681813,-2.678642016314933,0.9570756895743168
granite42_8b,rm_mistral_7b,1.0,top2_factor0p25_beta2,58.8,0.4264876025471162,0.4265503449101174,28736.206,43.0335,0.3978141389101174,-6.722097763074035,0.9299678696856087
granite42_8b,rm_mistral_7b,2.0,current_beta0,33.4,0.37704012202753046,0.43917062312673966,27107.928499999998,48.973,0.3849547661267397,2.0980628415106826,1.0
granite42_8b,rm_mistral_7b,2.0,current_beta1,33.4,0.37704012202753046,0.4419291584489745,27995.554000000004,50.5415,0.38593805044897456,2.358823017097098,0.9641241316560677
granite42_8b,rm_mistral_7b,2.0,current_beta2,33.4,0.37704012202753046,0.4450314831922751,28852.809500000003,52.09150000000001,0.3873258641922751,2.727198643640283,0.932918053946578
granite42_8b,rm_mistral_7b,2.0,top2_factor4_beta0,33.4,0.37704012202753046,0.5418291707207732,158138.7445,225.3255,0.22555168172077322,-40.18237351642064,1.0
granite42_8b,rm_mistral_7b,2.0,top2_factor4_beta2,33.4,0.37704012202753046,0.542789606156133,162134.548,230.5685,0.21852051015613308,-42.04743634551412,0.9670786819667164
granite42_8b,rm_mistral_7b,2.0,top2_factor1_beta2,33.4,0.37704012202753046,0.4712235577310325,51298.022,76.708,0.36862751373103253,-2.234324673146728,0.9446735180463565
granite42_8b,rm_mistral_7b,2.0,top2_factor0p25_beta2,33.4,0.37704012202753046,0.3880871599726293,16691.586,24.93,0.35470398797262925,-5.923328456859847,0.9123761134095316
granite42_8b,rm_mistral_7b,5.0,current_beta0,13.0,0.3085074194678225,0.3671021937424911,11891.985499999999,21.555,0.307642266242491,-0.2851282972803924,1.0
granite42_8b,rm_mistral_7b,5.0,current_beta1,13.0,0.3085074194678225,0.37177870832885507,12497.696,22.588,0.3092902283288551,0.24701617891863803,0.9490951258730164
granite42_8b,rm_mistral_7b,5.0,current_beta2,13.0,0.3085074194678225,0.3761076926702675,13111.102000000003,23.668,0.3105521826702676,0.6564765542278321,0.9074826294232945
granite42_8b,rm_mistral_7b,5.0,top2_factor4_beta0,13.0,0.3085074194678225,0.49501215871901705,73080.16100000001,108.801,0.12961135371901694,-58.006601246616036,1.0
granite42_8b,rm_mistral_7b,5.0,top2_factor4_beta2,13.0,0.3085074194678225,0.4966079104337446,75768.9875,113.126,0.11776297293374456,-61.84937139874303,0.9533048513550726
granite42_8b,rm_mistral_7b,5.0,top2_factor1_beta2,13.0,0.3085074194678225,0.4159819795396865,24094.8615,35.858,0.29550767203968653,-4.21512109211694,0.9244824507585939
granite42_8b,rm_mistral_7b,5.0,top2_factor0p25_beta2,13.0,0.3085074194678225,0.3295212778992484,8513.4045,12.401999999999997,0.28695425539924846,-6.986433067543364,0.8864402036478006
granite42_8b,rm_mistral_7b,10.0,current_beta0,7.4,0.24503165921066355,0.3200855023321963,6703.312,11.5285,0.25305238233219624,3.2729335738458287,1.0
granite42_8b,rm_mistral_7b,10.0,current_beta1,7.4,0.24503165921066355,0.32543280853728795,7077.869500000001,12.2955,0.25465411353728795,3.9285978495437974,0.9347414602254964
granite42_8b,rm_mistral_7b,10.0,current_beta2,7.4,0.24503165921066355,0.3298208253465664,7465.978999999999,13.006499999999999,0.2551610353465664,4.14348039135251,0.8848380049191503
granite42_8b,rm_mistral_7b,10.0,top2_factor4_beta0,7.4,0.24503165921066355,0.45491331597186857,40530.7395,60.616499999999995,0.049605920971868556,-79.80758377523662,1.0
granite42_8b,rm_mistral_7b,10.0,top2_factor4_beta2,7.4,0.24503165921066355,0.45889373941079237,42586.506,63.74400000000001,0.033028679410792336,-86.58367575270987,0.9403905260120782
granite42_8b,rm_mistral_7b,10.0,top2_factor1_beta2,7.4,0.24503165921066355,0.36993612352489663,13957.048,20.687,0.23036564352489663,-5.97689822132044,0.9052399334422063
granite42_8b,rm_mistral_7b,10.0,top2_factor0p25_beta2,7.4,0.24503165921066355,0.30601716406265245,5870.1865,7.839499999999999,0.24731529906265245,0.94811257320379,0.8684680687137869
ministral3_8b,fsfairx_llama3_rm,0.1,current_beta0,425.8,0.564225158667918,0.6092187824255275,339925.62700000004,482.2389999999999,0.5752262197255276,1.9513094108815026,1.0
ministral3_8b,fsfairx_llama3_rm,0.1,current_beta1,425.8,0.564225158667918,0.6092567298334753,343035.111,485.79949999999997,0.5749532187334754,1.9029542325898312,0.9873914769642136
ministral3_8b,fsfairx_llama3_rm,0.1,current_beta2,425.8,0.564225158667918,0.609694042181252,346084.1215,489.3085,0.5750856300312519,1.9260765280144578,0.9752853320432401
ministral3_8b,fsfairx_llama3_rm,0.1,top2_factor4_beta0,425.8,0.564225158667918,0.6399781586754422,915450.3099999999,928.2695,0.5484331276754422,-2.8017316770743816,1.0
ministral3_8b,fsfairx_llama3_rm,0.1,top2_factor4_beta2,425.8,0.564225158667918,0.6399781586754422,916812.8685000001,929.1105000000001,0.5482968718254421,-2.825903271726376,0.9824288661162093
ministral3_8b,fsfairx_llama3_rm,0.1,top2_factor1_beta2,425.8,0.564225158667918,0.6135629448624051,481047.97199999995,625.4575000000001,0.5654581476624051,0.21786970978289094,0.9783100800671729
ministral3_8b,fsfairx_llama3_rm,0.1,top2_factor0p25_beta2,425.8,0.564225158667918,0.5584581034344533,165174.495,284.13199999999995,0.5419406539344535,-3.9458841000528935,0.9649721125465993
ministral3_8b,fsfairx_llama3_rm,0.2,current_beta0,251.2,0.531749591790609,0.5813233984953996,194820.23449999996,308.952,0.5423593515953996,1.995893428954491,1.0
ministral3_8b,fsfairx_llama3_rm,0.2,current_beta1,251.2,0.531749591790609,0.5822404194862425,197334.905,312.3,0.5427734384862424,2.073391662051611,0.9837980754681375
ministral3_8b,fsfairx_llama3_rm,0.2,current_beta2,251.2,0.531749591790609,0.5828688048982535,199777.82749999998,315.54249999999996,0.5429132393982535,2.099874335890451,0.9684195222666707
ministral3_8b,fsfairx_llama3_rm,0.2,top2_factor4_beta0,251.2,0.531749591790609,0.6303022954722721,717416.551,802.54,0.486818985272272,-8.454075985504316,1.0
ministral3_8b,fsfairx_llama3_rm,0.2,top2_factor4_beta2,251.2,0.531749591790609,0.6304353519500447,721907.027,805.7629999999999,0.48605394655004464,-8.597875211886889,0.9812633669605837
ministral3_8b,fsfairx_llama3_rm,0.2,top2_factor1_beta2,251.2,0.531749591790609,0.5874632781965652,288730.081,437.04349999999994,0.5297172619965651,-0.38269227234024805,0.9728830009247449
ministral3_8b,fsfairx_llama3_rm,0.2,top2_factor0p25_beta2,251.2,0.531749591790609,0.5256408029566151,92688.152,170.166,0.507103172556615,-4.634228390529382,0.953918865289841
ministral3_8b,fsfairx_llama3_rm,0.5,current_beta0,131.8,0.478724070908169,0.5409831921358396,89258.87700000001,153.9015,0.49635375363583956,3.6821768791877716,1.0
ministral3_8b,fsfairx_llama3_rm,0.5,current_beta1,131.8,0.478724070908169,0.541780907326737,91060.5945,156.59700000000004,0.496250610076737,3.6608869175539405,0.9767406453525874
ministral3_8b,fsfairx_llama3_rm,0.5,current_beta2,131.8,0.478724070908169,0.5424423541694621,92803.45300000001,159.19600000000003,0.4960406276694621,3.6170191446008717,0.9550599701425728
ministral3_8b,fsfairx_llama3_rm,0.5,top2_factor4_beta0,131.8,0.478724070908169,0.604247749222199,405275.821,558.1505,0.4016098387221989,-16.11240352958226,1.0
ministral3_8b,fsfairx_llama3_rm,0.5,top2_factor4_beta2,131.8,0.478724070908169,0.6053590812474674,411650.726,564.657,0.3995337182474674,-16.546327690599615,0.9768768061452768
ministral3_8b,fsfairx_llama3_rm,0.5,top2_factor1_beta2,131.8,0.478724070908169,0.546745860422295,136775.50499999998,241.325,0.478358107922295,-0.07742455248845326,0.9617682923286515
ministral3_8b,fsfairx_llama3_rm,0.5,top2_factor0p25_beta2,131.8,0.478724070908169,0.48415565198917776,44207.1485,86.682,0.46205207773917784,-3.4829809074171862,0.9349454053098178
ministral3_8b,fsfairx_llama3_rm,1.0,current_beta0,61.0,0.43418607828310185,0.5023245351298474,48882.54349999999,91.237,0.45344199162984733,4.436724349042423,1.0
ministral3_8b,fsfairx_llama3_rm,1.0,current_beta1,61.0,0.43418607828310185,0.5035275301035175,50226.3795,93.5085,0.4533011506035175,4.404269829085602,0.9690211965528489
ministral3_8b,fsfairx_llama3_rm,1.0,current_beta2,61.0,0.43418607828310185,0.5050703336044817,51555.175,95.7275,0.4535151586044817,4.454169684751015,0.9410376880151519
ministral3_8b,fsfairx_llama3_rm,1.0,top2_factor4_beta0,61.0,0.43418607828310185,0.5747643842983383,234936.721,374.6545,0.3398276632983384,-21.730277583149586,1.0
ministral3_8b,fsfairx_llama3_rm,1.0,top2_factor4_beta2,61.0,0.43418607828310185,0.5762227386201563,240272.813,381.09700000000004,0.33594992562015624,-22.623858693477914,0.9704008575495464
ministral3_8b,fsfairx_llama3_rm,1.0,top2_factor1_beta2,61.0,0.43418607828310185,0.5143794322036198,77272.973,142.81349999999998,0.43710645920361985,0.6749306158959965,0.9497049085531744
ministral3_8b,fsfairx_llama3_rm,1.0,top2_factor0p25_beta2,61.0,0.43418607828310185,0.44721743484330345,25457.576,49.792,0.42175985884330347,-2.859052174982012,0.917703641884081
ministral3_8b,fsfairx_llama3_rm,2.0,current_beta0,33.2,0.38917803406478024,0.4623330334159254,26210.1675,50.16799999999999,0.40991269841592537,5.338577874927116,1.0
ministral3_8b,fsfairx_llama3_rm,2.0,current_beta1,33.2,0.38917803406478024,0.4664985083816452,27252.532,51.902,0.41199344438164526,5.871884845638582,0.9586069528491393
ministral3_8b,fsfairx_llama3_rm,2.0,current_beta2,33.2,0.38917803406478024,0.4693555543842855,28176.972,53.53399999999999,0.41300161038428557,6.130335737326095,0.9226943866353066
ministral3_8b,fsfairx_llama3_rm,2.0,top2_factor4_beta0,33.2,0.38917803406478024,0.5445411218904601,132252.53199999998,234.5085,0.28003605789046004,-28.032302958565413,1.0
ministral3_8b,fsfairx_llama3_rm,2.0,top2_factor4_beta2,33.2,0.38917803406478024,0.546745860422295,136775.50499999998,241.325,0.2731948504222951,-29.790628730859346,0.9617682923286515
ministral3_8b,fsfairx_llama3_rm,2.0,top2_factor1_beta2,33.2,0.38917803406478024,0.48415565198917776,44207.1485,86.682,0.3957413549891778,1.6962651302171685,0.9349454053098178
ministral3_8b,fsfairx_llama3_rm,2.0,top2_factor0p25_beta2,33.2,0.38917803406478024,0.40765956972479084,15007.132000000001,28.2245,0.3776453057247909,-2.954934717060185,0.8990265523564325
ministral3_8b,fsfairx_llama3_rm,5.0,current_beta0,14.0,0.32531849754614617,0.3975994196892579,11419.752000000002,22.764999999999997,0.34050065968925786,4.670814861516652,1.0
ministral3_8b,fsfairx_llama3_rm,5.0,current_beta1,14.0,0.32531849754614617,0.4013019559170342,12077.341499999999,23.891,0.3409152484170342,4.798242669922038,0.9424882550725042
ministral3_8b,fsfairx_llama3_rm,5.0,current_beta2,14.0,0.32531849754614617,0.40627701997669563,12699.743,24.921499999999998,0.3427783049766957,5.371766222884763,0.8953948079196327
ministral3_8b,fsfairx_llama3_rm,5.0,top2_factor4_beta0,14.0,0.32531849754614617,0.502005194850574,61627.729999999996,116.47449999999999,0.193866544850574,-40.409065727732504,1.0
ministral3_8b,fsfairx_llama3_rm,5.0,top2_factor4_beta2,14.0,0.32531849754614617,0.5048790806407023,64491.702000000005,121.221,0.1824205706407023,-43.93008119706568,0.9450383473049315
ministral3_8b,fsfairx_llama3_rm,5.0,top2_factor1_beta2,14.0,0.32531849754614617,0.43425255465133183,21450.49,41.868,0.3270001046513318,0.5216045725854427,0.9117395584498494
ministral3_8b,fsfairx_llama3_rm,5.0,top2_factor0p25_beta2,14.0,0.32531849754614617,0.3616266636727034,7889.723,13.842499999999998,0.3221780486727034,-0.9603597386386514,0.8712058831194762
ministral3_8b,fsfairx_llama3_rm,10.0,current_beta0,8.8,0.27209247006688103,0.3535984775331402,6430.1765,12.550999999999998,0.2892967125331402,6.337540546543889,1.0
ministral3_8b,fsfairx_llama3_rm,10.0,current_beta1,8.8,0.27209247006688103,0.35798377615369986,6784.441500000001,13.2995,0.29013936115369987,6.647940090372794,0.9275524794917012
ministral3_8b,fsfairx_llama3_rm,10.0,current_beta2,8.8,0.27209247006688103,0.36236560328554346,7133.986999999999,14.004500000000002,0.2910257332855435,6.973583218259859,0.8706980867281715
ministral3_8b,fsfairx_llama3_rm,10.0,top2_factor4_beta0,8.8,0.27209247006688103,0.4658790792275041,34872.3465,69.155,0.11715561422750405,-56.96307041760748,1.0
ministral3_8b,fsfairx_llama3_rm,10.0,top2_factor4_beta2,8.8,0.27209247006688103,0.47128734729003374,36991.076,73.062,0.1013765872900338,-62.76923191904825,0.9296156965078446
ministral3_8b,fsfairx_llama3_rm,10.0,top2_factor1_beta2,8.8,0.27209247006688103,0.3961297650128869,12719.961500000001,23.4175,0.26893015001288695,-1.1576531383283244,0.8926317684566012
ministral3_8b,fsfairx_llama3_rm,10.0,top2_factor0p25_beta2,8.8,0.27209247006688103,0.33679631504337165,5452.085499999999,8.737,0.2822754600433716,3.7525044352800925,0.8518561834475651
ministral3_8b,rm_mistral_7b,0.1,current_beta0,538.6,0.5728946084241741,0.6122003282161256,325642.4785,475.76399999999995,0.5796360803661255,1.1779472930105441,1.0
ministral3_8b,rm_mistral_7b,0.1,current_beta1,538.6,0.5728946084241741,0.6125796658109376,328642.585,479.246,0.5797154073109376,1.1922921798465282,0.9873109979823885
ministral3_8b,rm_mistral_7b,0.1,current_beta2,538.6,0.5728946084241741,0.6131722772090459,331645.6855,482.675,0.5800077086590458,1.243827597213009,0.9751196833674609
ministral3_8b,rm_mistral_7b,0.1,top2_factor4_beta0,538.6,0.5728946084241741,0.6543055688565792,946802.541,945.743,0.5596253147565792,-2.3153238185060347,1.0
ministral3_8b,rm_mistral_7b,0.1,top2_factor4_beta2,538.6,0.5728946084241741,0.6544186861196988,947945.4994999999,946.5195,0.5596241361696987,-2.315501648501978,0.9825255363922742
ministral3_8b,rm_mistral_7b,0.1,top2_factor1_beta2,538.6,0.5728946084241741,0.6208131411859408,523835.8635,644.075,0.5684295548359408,-0.7774492914816116,0.9785996422671499
ministral3_8b,rm_mistral_7b,0.1,top2_factor0p25_beta2,538.6,0.5728946084241741,0.5586508583362698,177250.3645,284.52000000000004,0.5409258218862698,-5.576101341269844,0.9653862092231975
ministral3_8b,rm_mistral_7b,0.2,current_beta0,256.2,0.53433951147631,0.5824009084819934,187997.7885,303.4175,0.5448013507819935,1.9584925588380813,1.0
ministral3_8b,rm_mistral_7b,0.2,current_beta1,256.2,0.53433951147631,0.5833066948039611,190446.1035,306.72299999999996,0.5452174741039612,2.0355377862675494,0.983720183172351
ministral3_8b,rm_mistral_7b,0.2,current_beta2,256.2,0.53433951147631,0.5837043982594717,192836.332,309.96500000000003,0.5451371318594718,2.0204419307430914,0.9682787410519239
ministral3_8b,rm_mistral_7b,0.2,top2_factor4_beta0,256.2,0.53433951147631,0.6417903048816667,776549.5005,832.802,0.48648040478166654,-8.960277065638689,1.0
ministral3_8b,rm_mistral_7b,0.2,top2_factor4_beta2,256.2,0.53433951147631,0.64226480231161,781046.21,836.1524999999999,0.48605556031161,-9.039707042399606,0.9815086841096005
ministral3_8b,rm_mistral_7b,0.2,top2_factor1_beta2,256.2,0.53433951147631,0.592415899004699,313513.24049999996,450.77,0.5297132509046989,-0.8648134937178863,0.9733276990241269
ministral3_8b,rm_mistral_7b,0.2,top2_factor0p25_beta2,256.2,0.53433951147631,0.5253506157933122,98509.51599999999,168.51399999999998,0.5056487125933123,-5.366182463086878,0.9545349059090572
ministral3_8b,rm_mistral_7b,0.5,current_beta0,120.2,0.4828686799674459,0.535393844262493,87669.829,156.59,0.49155892976249316,1.8002920563567286,1.0
ministral3_8b,rm_mistral_7b,0.5,current_beta1,120.2,0.4828686799674459,0.5365015848436675,89445.443,159.39249999999998,0.49177886334366755,1.8456661272624657,0.9767578820992554
ministral3_8b,rm_mistral_7b,0.5,current_beta2,120.2,0.4828686799674459,0.5376580026047064,91169.12550000001,162.14350000000002,0.49207343985470653,1.9069680885182634,0.955185853914114
ministral3_8b,rm_mistral_7b,0.5,top2_factor4_beta0,120.2,0.4828686799674459,0.612759839720305,441795.3295,575.7465,0.39186217497030507,-18.84831611678703,1.0
ministral3_8b,rm_mistral_7b,0.5,top2_factor4_beta2,120.2,0.4828686799674459,0.6143970367772058,448779.3075,582.6270000000001,0.3900073830272059,-19.232605636753902,0.9772673430544856
ministral3_8b,rm_mistral_7b,0.5,top2_factor1_beta2,120.2,0.4828686799674459,0.5488112090170795,146567.1675,241.5845,0.4755276252670795,-1.5207771388494247,0.9621594702225942
ministral3_8b,rm_mistral_7b,0.5,top2_factor0p25_beta2,120.2,0.4828686799674459,0.4776484013931591,46045.195999999996,82.60999999999999,0.45462580339315906,-5.846776030567449,0.9359733352192376
ministral3_8b,rm_mistral_7b,1.0,current_beta0,62.8,0.4353212331037505,0.4986272653802758,48140.276,93.8955,0.4504869893802758,3.483329723765997,1.0
ministral3_8b,rm_mistral_7b,1.0,current_beta1,62.8,0.4353212331037505,0.5009208507725877,49472.064,95.978,0.4514487867725877,3.70414411923119,0.9691431906879862
ministral3_8b,rm_mistral_7b,1.0,current_beta2,62.8,0.4353212331037505,0.5021039737421715,50752.223,98.01500000000001,0.45135175074217154,3.6814134092081163,0.9412421069765537
ministral3_8b,rm_mistral_7b,1.0,top2_factor4_beta0,62.8,0.4353212331037505,0.5802916631335944,255761.31549999997,383.9555,0.3245303476335944,-25.453356642617496,1.0
ministral3_8b,rm_mistral_7b,1.0,top2_factor4_beta2,62.8,0.4353212331037505,0.5812696495187637,261223.2855,391.07550000000003,0.32004636401876374,-26.483251724422644,0.9710247441552703
ministral3_8b,rm_mistral_7b,1.0,top2_factor1_beta2,62.8,0.4353212331037505,0.5146384640164701,81889.468,141.853,0.43274899601647004,-0.5932734346501121,0.9506424764076883
ministral3_8b,rm_mistral_7b,1.0,top2_factor0p25_beta2,62.8,0.4353212331037505,0.43606485641945225,26097.404500000004,47.919,0.4099674519194522,-5.824402462639107,0.9185802180269563
ministral3_8b,rm_mistral_7b,2.0,current_beta0,35.6,0.38835437215982316,0.45198591329198223,25968.395,52.1545,0.4000491232919822,3.011728156913322,1.0
ministral3_8b,rm_mistral_7b,2.0,current_beta1,35.6,0.38835437215982316,0.45415088773825263,26976.629999999997,53.919000000000004,0.40019762773825257,3.049409443510266,0.9591104350186823
ministral3_8b,rm_mistral_7b,2.0,current_beta2,35.6,0.38835437215982316,0.45640574798628675,27951.047499999997,55.6475,0.40050365298628676,3.1286152363525344,0.9234268190198623
ministral3_8b,rm_mistral_7b,2.0,top2_factor4_beta0,35.6,0.38835437215982316,0.5472004457884917,142368.67450000002,235.098,0.26246309678849167,-32.419940135090656,1.0
ministral3_8b,rm_mistral_7b,2.0,top2_factor4_beta2,35.6,0.38835437215982316,0.5488112090170795,146567.1675,241.5845,0.2556768740170795,-34.1683511180967,0.9621594702225942
ministral3_8b,rm_mistral_7b,2.0,top2_factor1_beta2,35.6,0.38835437215982316,0.4776484013931591,46045.195999999996,82.60999999999999,0.38555800939315904,-0.7214850267267953,0.9359733352192376
ministral3_8b,rm_mistral_7b,2.0,top2_factor0p25_beta2,35.6,0.38835437215982316,0.39304901593266045,15046.060500000001,27.165,0.3629568949326605,-6.542206124953411,0.8991975765270424
ministral3_8b,rm_mistral_7b,5.0,current_beta0,17.2,0.3198663400294285,0.3844874481958443,11330.917000000001,23.279000000000003,0.32783286319584426,2.491082077535954,1.0
ministral3_8b,rm_mistral_7b,5.0,current_beta1,17.2,0.3198663400294285,0.3875601433088194,11944.856,24.4015,0.32783586330881936,2.4927654466862625,0.9422554159943619
ministral3_8b,rm_mistral_7b,5.0,current_beta2,17.2,0.3198663400294285,0.39178063894260173,12576.4005,25.479999999999997,0.3288986364426017,2.824648472124708,0.8945787152590372
ministral3_8b,rm_mistral_7b,5.0,top2_factor4_beta0,17.2,0.3198663400294285,0.4991833145872847,64821.313,113.8355,0.17507674958728464,-45.27932390436295,1.0
ministral3_8b,rm_mistral_7b,5.0,top2_factor4_beta2,17.2,0.3198663400294285,0.5022275418559379,67767.7255,119.08099999999999,0.1633889143559378,-48.934445854162036,0.9462392659394542
ministral3_8b,rm_mistral_7b,5.0,top2_factor1_beta2,17.2,0.3198663400294285,0.42273399074077567,21802.915499999996,39.473,0.3137194132407757,-1.9225077356323577,0.9127097920270784
ministral3_8b,rm_mistral_7b,5.0,top2_factor0p25_beta2,17.2,0.3198663400294285,0.3458736308559099,7831.319,13.708000000000002,0.30671703585590987,-4.1128348522329885,0.8706386017813301
ministral3_8b,rm_mistral_7b,10.0,current_beta0,8.8,0.26004034447973073,0.3380143303504016,6391.699500000001,12.766000000000002,0.27409733535040165,5.447526892366542,1.0
ministral3_8b,rm_mistral_7b,10.0,current_beta1,8.8,0.26004034447973073,0.3434517914320576,6757.052000000001,13.523,0.2758812714320576,6.135699482307214,0.9268512316592051
ministral3_8b,rm_mistral_7b,10.0,current_beta2,8.8,0.26004034447973073,0.3500861472763269,7163.138499999999,14.284,0.27845476227632693,7.126925197485275,0.8704063466312647
ministral3_8b,rm_mistral_7b,10.0,top2_factor4_beta0,8.8,0.26004034447973073,0.4602991134330761,36076.2145,65.87,0.09953696843307608,-61.77273997798211,1.0
ministral3_8b,rm_mistral_7b,10.0,top2_factor4_beta2,8.8,0.26004034447973073,0.46517292243880337,38291.3495,69.436,0.08225942743880331,-68.43617033605469,0.9306039265356765
ministral3_8b,rm_mistral_7b,10.0,top2_factor1_beta2,8.8,0.26004034447973073,0.3814053825377342,12760.483499999998,22.930999999999997,0.2538005475377342,-2.3795496453358536,0.892368672864083
ministral3_8b,rm_mistral_7b,10.0,top2_factor0p25_beta2,8.8,0.26004034447973073,0.3194140210335431,5374.7919999999995,8.617,0.2656661010335431,2.195679919483689,0.8500865765675087
qwen35_9b,fsfairx_llama3_rm,0.1,current_beta0,482.0,0.551896518302828,0.5951730805042091,327402.04199999996,545.8125,0.5624328763042091,1.9074320264302334,1.0
qwen35_9b,fsfairx_llama3_rm,0.1,current_beta1,482.0,0.551896518302828,0.5955392074928367,329108.4875,547.9735000000001,0.5626283587428367,1.9429830897062321,0.9913252439586439
qwen35_9b,fsfairx_llama3_rm,0.1,current_beta2,482.0,0.551896518302828,0.5958082661532031,330774.8705,550.0965,0.562730779103203,1.9616422406234775,0.9829393338567385
qwen35_9b,fsfairx_llama3_rm,0.1,top2_factor4_beta0,482.0,0.551896518302828,0.6169712722012841,744453.7054999999,928.993,0.5425259016512841,-1.6994551269436609,1.0
qwen35_9b,fsfairx_llama3_rm,0.1,top2_factor4_beta2,482.0,0.551896518302828,0.6169712722012841,745235.5804999999,929.5865,0.5424477141512842,-1.7136274557678899,0.9864134840297354
qwen35_9b,fsfairx_llama3_rm,0.1,top2_factor1_beta2,482.0,0.551896518302828,0.5957091847739372,394030.302,619.516,0.5563061545739372,0.7976530024293367,0.9839327320211606
qwen35_9b,fsfairx_llama3_rm,0.1,top2_factor0p25_beta2,482.0,0.551896518302828,0.5533737478837966,145493.328,294.6065,0.5388244150837966,-2.3686804515401905,0.9758069392188397
