model,reward_model,split_seed,price_per_million,profit,fixed_profit,profit_improvement_percent,quality,output_tokens,samples,fixed_n,fixed_quality,fixed_output_tokens,matched_fixed_tokens,matched_cost_saving_percent
granite42_8b,armorm_llama3_8b,73,0.1,0.4971034437923977,0.49748701431744463,-0.07710161552120337,0.4989769360423977,18734.9225,34.855,8,0.4983935800674446,9065.6575,16212.748175769422,-15.55673533497588
granite42_8b,armorm_llama3_8b,73,0.2,0.49642977951838757,0.49678021903803155,-0.07054216456576473,0.49844178801838757,10060.0425,17.7375,5,0.49791268453803156,5662.3275,9487.557435645393,-6.034061645874655
granite42_8b,armorm_llama3_8b,73,1.0,0.4928901808696276,0.49419894509914275,-0.2648253790288022,0.4977155408696276,4825.36,5.5325,2,0.4964410350991427,2242.09,5014.618592988009,3.774137344216999
granite42_8b,armorm_llama3_8b,73,2.0,0.48837081085848283,0.4930361549258825,-0.9462478604841855,0.4976008358584828,4615.0125,4.485,1,0.49527427992588247,1119.0625,4637.759128015679,0.4904659208856299
granite42_8b,armorm_llama3_8b,73,10.0,0.45226795527976754,0.48408365492588246,-6.572355691494311,0.49756803027976754,4530.0075,4.01,1,0.49527427992588247,1119.0625,4529.9775,-0.0006622549449719628
granite42_8b,armorm_llama3_8b,74,0.02,0.4982020083601869,0.49877094572844455,-0.11406786484459656,0.4999544562601869,87622.395,116.755,32,0.4995475787784445,38831.6525,77375.87964674826,-13.242518728098695
granite42_8b,armorm_llama3_8b,74,0.1,0.49692599514755564,0.49740240610236647,-0.09577978493187622,0.49875380214755566,18278.07,24.035,8,0.49837637935236645,9739.7325,14183.244759507475,-28.870863543038226
granite42_8b,armorm_llama3_8b,74,0.2,0.4962260100556846,0.4966830426392176,-0.0920169493011963,0.49823052005568463,10022.55,12.5425,5,0.4979052096392176,6110.835,8405.500182123962,-19.23799634571455
granite42_8b,armorm_llama3_8b,74,1.0,0.49256041506358744,0.4940553957680523,-0.30259374095910363,0.4976415200635874,5081.105,4.745,2,0.4964866557680523,2431.26,5148.986527880149,1.3183473585062222
granite42_8b,armorm_llama3_8b,74,2.0,0.4877038124491079,0.4927662075012294,-1.027342170599005,0.4975845674491079,4940.3775,4.225,1,0.4952082975012294,1221.045,4941.24306631385,0.01751717740322567
granite42_8b,armorm_llama3_8b,74,10.0,0.44866743126773756,0.4829978475012294,-7.107778308143388,0.4975706062677376,4890.3175,4.0,1,0.4952082975012294,1221.045,4890.3175,0.0
granite42_8b,armorm_llama3_8b,75,0.02,0.49825847352863356,0.4987928663767443,-0.10713722752143563,0.49997637152863356,85894.9,115.095,32,0.4995666332767443,38688.345,76764.7743133338,-11.893639717351888
granite42_8b,armorm_llama3_8b,75,0.1,0.4969208127375725,0.49741659810810274,-0.09967206008322539,0.49874022148757247,18194.0875,26.005,9,0.4985021836081027,10855.855,13838.578449138406,-31.47367388109703
granite42_8b,armorm_llama3_8b,75,0.2,0.49629646175331443,0.4967237135359999,-0.08601396934405153,0.4982990712533144,10013.0475,13.56,6,0.4981802520359999,7282.6925,8358.634921329663,-19.792856061323928
granite42_8b,armorm_llama3_8b,75,1.0,0.49270327938153,0.4942647433052449,-0.3159165092927837,0.49779089688153,5087.6175,4.915,2,0.4966659958052449,2401.2525,5200.467568203294,2.1699984996211064
granite42_8b,armorm_llama3_8b,75,2.0,0.487911588294408,0.49295500847600904,-1.0230994908020057,0.497734478294408,4911.445,4.2825,1,0.49537558847600904,1210.29,4966.960781246367,1.1177012199487746
granite42_8b,armorm_llama3_8b,75,10.0,0.4491861581620183,0.483272688476009,-7.053270571006596,0.4977067081620183,4852.055,4.01,1,0.49537558847600904,1210.29,4852.025,-0.0006182985454739054
granite42_8b,fsfairx_llama3_rm,71,0.02,0.6268186167674542,0.6273425457236472,-0.08351561037338255,0.6460571770674542,961928.015,884.1325,957,0.6494389973736472,1104822.5825,986729.3523875638,2.5134893704694794
granite42_8b,fsfairx_llama3_rm,71,0.1,0.5771374277223312,0.5686597683317355,1.4908139915483154,0.6098556409723312,327182.1325,439.2325,385,0.6130732533317355,444134.85,405767.0946128974,19.367012051055443
granite42_8b,fsfairx_llama3_rm,71,0.2,0.5446724253641431,0.5340909360130924,1.9812149275626807,0.5831164858641431,192220.3025,309.4425,210,0.5825465970130924,242278.305,242546.96927482725,20.749245775074055
granite42_8b,fsfairx_llama3_rm,71,1.0,0.447684159969744,0.4335404512794334,3.26237347600914,0.499502987469744,51818.8275,107.1175,58,0.5004109787794334,66870.5275,64452.49690907525,19.601520522778017
granite42_8b,fsfairx_llama3_rm,71,2.0,0.39414308680591736,0.3734369999106747,5.544733623126664,0.45135097680591735,28603.945,59.3225,22,0.4241603649106747,25361.6825,35551.690737873076,19.542659135678374
granite42_8b,fsfairx_llama3_rm,71,10.0,0.27579291632500125,0.2569385571806184,7.338080882554696,0.34935289132500125,7355.9975,15.055,8,0.3491091821806184,9217.0625,9243.808549779771,20.422437782149295
granite42_8b,fsfairx_llama3_rm,72,0.02,0.61817890522971,0.6178933078718424,0.04622114436734297,0.63858516162971,1020312.82,909.28,958,0.6401740794218423,1114038.5775,1050319.6981079823,2.856928053623664
granite42_8b,fsfairx_llama3_rm,72,0.1,0.5681812634524691,0.5598685668375812,1.4847585857234593,0.6026818499524691,345005.865,418.065,376,0.6035788900875813,437103.2325,417444.58381467126,17.352894641179773
granite42_8b,fsfairx_llama3_rm,72,0.2,0.5341863405023448,0.519579874736901,2.8112069915795015,0.5739060575023448,198598.585,275.145,174,0.560048500736901,202343.13,243861.17138045025,18.560800854120252
granite42_8b,fsfairx_llama3_rm,72,1.0,0.44311126829392816,0.4283193450675263,3.4534800719939174,0.4958034507939282,52692.1825,93.2925,52,0.48865534006752626,60335.995,65195.64432904447,19.17836990142946
granite42_8b,fsfairx_llama3_rm,72,2.0,0.3945151116273927,0.37753777140246747,4.4968587280309125,0.45256401162739274,29024.45,51.575,27,0.4402236264024675,31342.9275,36283.86410125425,20.00727949205198
granite42_8b,fsfairx_llama3_rm,72,10.0,0.27534811713607243,0.2631671848832443,4.628590854985308,0.3501141671360724,7476.605,13.075,8,0.3558846848832443,9271.75,8790.454319807744,14.946318722653684
granite42_8b,fsfairx_llama3_rm,73,0.02,0.6154291379508726,0.614789627558358,0.10402101204186909,0.6353827201008726,997679.1075,911.62,957,0.636461026408358,1083569.9425,1035625.063030859,3.6640630750868763
granite42_8b,fsfairx_llama3_rm,73,0.1,0.5659888474004391,0.5533478106681503,2.284464940238061,0.6000624036504391,340735.5625,455.9275,342,0.5920448726681503,386970.62,452300.5417696711,24.66611665623082
granite42_8b,fsfairx_llama3_rm,73,0.2,0.5348885490296119,0.522141907844011,2.4412216284713364,0.5748627130296119,199870.82,325.815,252,0.579190590344011,285243.4125,257023.20132053993,22.236273234050874
granite42_8b,fsfairx_llama3_rm,73,1.0,0.4473184475482932,0.4298445250448496,4.065172750919738,0.5006280000482932,53309.5525,111.68,61,0.49893102004484957,69086.495,69690.22247193137,23.504975864482127
granite42_8b,fsfairx_llama3_rm,73,2.0,0.3986851380665794,0.377162245251514,5.706534279620881,0.4574374530665794,29376.1575,61.6875,39,0.46560053525151396,44219.145,38778.19423089983,24.24567960776255
granite42_8b,fsfairx_llama3_rm,73,10.0,0.2780737141795572,0.26433313205541714,5.198206527231454,0.35380728917955717,7573.3575,15.6775,8,0.35498970705541716,9065.6575,8960.14016209322,15.47724295608839
granite42_8b,fsfairx_llama3_rm,74,0.02,0.606774868941385,0.6078988277866104,-0.18489241858185765,0.627616885241385,1042100.815,898.245,957,0.6311018297866104,1160150.1,1035710.8203291914,-0.6169670670021166
granite42_8b,fsfairx_llama3_rm,74,0.1,0.5563416819320952,0.5450779346681554,2.0664471165572413,0.5920268909320953,356852.09,426.53,512,0.6071004416681554,620225.07,432103.7587994361,17.415184956621644
granite42_8b,fsfairx_llama3_rm,74,0.2,0.522290348311527,0.5130199181105282,1.8070312425962274,0.563920009811527,208148.3075,296.6775,252,0.5740665426105281,305233.1225,241943.4758652659,13.968208171104335
granite42_8b,fsfairx_llama3_rm,74,1.0,0.4301512205915968,0.42706680950485637,0.7222315146233174,0.48406206559159676,53910.845,84.025,59,0.49855353200485636,71486.7225,57380.419834251916,6.046618069846943
granite42_8b,fsfairx_llama3_rm,74,2.0,0.3820183411114727,0.37421738864476617,2.0846044848310763,0.44086695111147267,29424.305,45.7725,38,0.4663848786447662,46083.745,32206.631577022512,8.63898657134804
granite42_8b,fsfairx_llama3_rm,74,10.0,0.26719846097710304,0.25994481245090384,2.790457119650812,0.342036985977103,7483.8525,11.255,8,0.3573421374509038,9739.7325,8383.962632430874,10.736094277771047
granite42_8b,fsfairx_llama3_rm,75,0.02,0.627647440874105,0.629581609344114,-0.30721489339944746,0.648536228674105,1044439.39,898.4925,958,0.652713984144114,1156618.74,1053354.5381758325,0.8463577886388962
granite42_8b,fsfairx_llama3_rm,75,0.1,0.5729946536534725,0.5627048860840485,1.8286259501018587,0.6082716439034724,352769.9025,402.02,441,0.6159462820840484,532413.96,421602.072016163,16.326335681178563
granite42_8b,fsfairx_llama3_rm,75,0.2,0.5389322136611644,0.5295280567646329,1.7759506368727722,0.5791320396611644,200999.13,247.9675,211,0.5804987897646329,254853.665,247740.48413706414,18.867063370718274
granite42_8b,fsfairx_llama3_rm,75,1.0,0.445089540507004,0.4284805331749867,3.876257156642955,0.498278628007004,53189.0875,81.4525,63,0.5044374906749867,75956.9575,67868.72505012069,21.62945825088044
granite42_8b,fsfairx_llama3_rm,75,2.0,0.3932543247032181,0.37643503415182655,4.468046017366134,0.4520997247032181,29422.7,45.325,36,0.46339253915182654,43478.7525,36621.22645984789,19.65670501980721
granite42_8b,fsfairx_llama3_rm,75,10.0,0.26303766638666115,0.256513076472763,2.5435700992775474,0.33916869138666117,7613.1025,11.64,8,0.353183126472763,9667.005,8370.431928854852,9.047674424591634
granite42_8b,rm_mistral_7b,71,0.02,0.6258389143449118,0.6267378933189094,-0.14343778852065722,0.6442916477949118,922636.6725,860.48,960,0.6489039601189094,1108303.34,972640.0766252553,5.140997716107987
granite42_8b,rm_mistral_7b,71,0.1,0.563022563007898,0.5643798334223514,-0.24048882225700108,0.595019591507898,319970.285,443.9925,365,0.6064862959223515,421064.625,346791.3873063938,7.734073938432939
granite42_8b,rm_mistral_7b,71,0.2,0.5288121224065392,0.5258166062416529,0.5696883912239125,0.5666007854065392,188943.315,316.6875,211,0.574502252241653,243428.23,212006.7102519404,10.87861569312254
granite42_8b,rm_mistral_7b,71,1.0,0.4384561227251812,0.4258684921045911,2.9557553221144706,0.4894433427251812,50987.22,107.58,57,0.4915733471045911,65704.855,62010.41072214987,17.776354960042905
granite42_8b,rm_mistral_7b,71,2.0,0.3908382452800229,0.37964148865607117,2.9492974183586234,0.4472834152800229,28222.585,59.0625,35,0.4604000686560712,40379.29,33723.44320720563,16.311674265901388
granite42_8b,rm_mistral_7b,71,10.0,0.2629912793222874,0.2489149989001509,5.655055133010691,0.33601995432228743,7302.8675,14.6725,8,0.3410856239001509,9217.0625,8625.351517316783,15.332523140206899
granite42_8b,rm_mistral_7b,72,0.02,0.6319106453160942,0.6325551467866142,-0.10188858217248711,0.6507679613660942,942865.8025,863.945,959,0.6548591372366142,1115199.5225,995950.741687999,5.330076776490711
granite42_8b,rm_mistral_7b,72,0.1,0.5686329257114525,0.5669379571014225,0.29896897690461455,0.6012725917114525,326396.66,412.0175,376,0.6106482803514225,437103.2325,360028.0153643145,9.341316211262818
granite42_8b,rm_mistral_7b,72,0.2,0.5346818307960419,0.5298414457264489,0.9135534995675088,0.572867685796042,190929.275,279.6175,226,0.5824076372264488,262830.9575,227220.4011458367,15.971772764604875
granite42_8b,rm_mistral_7b,72,1.0,0.43602394655379595,0.4281090267570919,1.8488093691131078,0.48759079905379593,51566.8525,93.17,60,0.4977361017570919,69627.075,59691.184317577834,13.610605838131084
granite42_8b,rm_mistral_7b,72,2.0,0.388569201840448,0.3777506687435071,2.863934862888809,0.446067376840448,28749.0875,51.33,32,0.4521403987435071,37194.865,33928.35947712043,15.265318031698726
granite42_8b,rm_mistral_7b,72,10.0,0.24760054380441449,0.24052573962157825,2.9413917171472383,0.3227248688044145,7512.4325,12.7975,8,0.33324323962157826,9271.75,8130.878018862726,7.606134508819363
granite42_8b,rm_mistral_7b,73,0.02,0.6327960581580745,0.634686157833201,-0.29780067704316826,0.6508639055580745,903392.37,859.0325,960,0.656425467833201,1086965.5,951170.1349558297,5.023051418456115
granite42_8b,rm_mistral_7b,73,0.1,0.5669136205557231,0.5659359168414879,0.17275873206490028,0.5996361973057232,327225.7675,452.935,373,0.6081455385914879,422096.2175,359695.41415624483,9.026983769701502
granite42_8b,rm_mistral_7b,73,0.2,0.5345238953500197,0.5276559359722216,1.30159805084797,0.5733606478500196,194183.7625,327.9225,204,0.5738349419722216,230895.03,225849.1904073999,14.020607224794546
granite42_8b,rm_mistral_7b,73,1.0,0.43754770056566117,0.4270877825266861,2.449126026760431,0.49018990556566117,52642.205,110.695,60,0.4950397175266861,67951.935,63050.54620489617,16.50793186005407
granite42_8b,rm_mistral_7b,73,2.0,0.38832538255196336,0.37820556721005455,2.67574467942411,0.44648918255196335,29081.9,60.6575,32,0.45077830221005455,36286.3675,34182.64958231597,14.922042745787579
granite42_8b,rm_mistral_7b,73,10.0,0.2581519489862307,0.24631630625396622,4.805058549417035,0.3326802739862307,7452.8325,15.185,7,0.3257365062539662,7942.02,8577.300862341028,13.109816017741071
granite42_8b,rm_mistral_7b,74,0.02,0.6218557619899504,0.6232348446002212,-0.2212781621918745,0.6415764824899504,986036.025,865.8625,960,0.6465107630002211,1163795.92,1008947.2606416537,2.270806070386966
granite42_8b,rm_mistral_7b,74,0.1,0.5597235066889177,0.5581656507885143,0.27910278932474514,0.5934794881889177,337559.815,412.57,376,0.6037240195385143,455583.6875,359945.0481414442,6.219069621051632
granite42_8b,rm_mistral_7b,74,0.2,0.526948124514809,0.524516516387766,0.46359038296620025,0.566808328514809,199301.02,288.1525,226,0.579266970887766,273752.2725,215821.92840194702,7.654879429665029
granite42_8b,rm_mistral_7b,74,1.0,0.4271084297725728,0.4224698746924403,1.0979611465810164,0.47971679727257277,52608.3675,81.1725,59,0.4939565971924403,71486.7225,57663.26444597447,8.766234438063202
granite42_8b,rm_mistral_7b,74,2.0,0.3825171685712416,0.37320693488221796,2.494657204577904,0.4405794885712416,29031.16,44.585,33,0.45330502488221797,40049.045,33481.916251818926,13.293015305171297
granite42_8b,rm_mistral_7b,74,10.0,0.2562080017362057,0.25148920220301346,1.8763427979635625,0.3310197767362057,7481.1775,11.025,7,0.33683020220301346,8534.1,8122.168308410641,7.891868083389564
granite42_8b,rm_mistral_7b,75,0.02,0.6394649665927359,0.6414153100888439,-0.3040687469461654,0.6588041913927359,966961.24,856.3325,960,0.6645957372888439,1159021.36,981601.7805084174,1.49149490140843
granite42_8b,rm_mistral_7b,75,0.1,0.5719170931094161,0.5742484318714427,-0.40598086692704155,0.6056548081094161,337377.15,394.7875,376,0.6196480241214427,453995.9225,358078.4190081368,5.78121101670368
granite42_8b,rm_mistral_7b,75,0.2,0.5335199681857541,0.5325931245708598,0.17402470518955104,0.572511366185754,194956.99,252.6075,204,0.5818626755708598,246347.755,214381.09255452847,9.060548354835863
granite42_8b,rm_mistral_7b,75,1.0,0.44037043321571934,0.42890283665477136,2.673704993510774,0.49272545821571934,52355.025,80.84,58,0.4988295341547713,69926.6975,63822.62504257895,17.967922872066755
granite42_8b,rm_mistral_7b,75,2.0,0.3863793227176997,0.37639595064580145,2.6523590529518932,0.44473795271769967,29179.315,44.8225,35,0.4609376456458015,42270.8475,34397.1083701213,15.169279097465305
granite42_8b,rm_mistral_7b,75,10.0,0.2508534028836938,0.23791204907460883,5.4395537592240935,0.3266592528836938,7580.585,11.3525,7,0.32257822407460884,8466.6175,8878.47326779732,14.618372198121365
granite42_8b,skywork_llama31_8b,71,0.02,0.8935166257318158,0.9520071777564293,-6.143919225741205,0.8997796704318158,313152.235,409.775,958,0.9741269783564293,1105990.03,396782.42825174914,21.077090943827727
granite42_8b,skywork_llama31_8b,71,0.1,0.7126368593668754,0.8838896812336846,-19.374909052879083,0.7261197806168753,134829.2125,196.6475,532,0.9452845787336847,613948.975,165136.75961507738,18.352998560539902
granite42_8b,skywork_llama31_8b,71,0.2,0.6127064973795273,0.8238754943801545,-25.631178308016175,0.6311236978795273,92086.0025,135.9375,407,0.9177720063801545,469482.56,116995.10488860827,21.290721874495834
granite42_8b,skywork_llama31_8b,71,1.0,0.36914968716671415,0.5700535366453678,-35.242979222780725,0.4055152821667141,36365.595,55.56,196,0.7961558041453678,226102.2675,51662.86632389397,29.60979986667719
granite42_8b,skywork_llama31_8b,71,2.0,0.2679876318988045,0.39498305520283733,-32.15211934568088,0.3152752118988045,23643.79,37.0575,120,0.6715960652028373,138306.505,35249.82584588627,32.925087053276094
granite42_8b,skywork_llama31_8b,71,10.0,0.08568609459307812,0.009807167715014796,773.7088737851656,0.16400821959307813,7832.2125,13.275,3,0.0445842677150148,3477.71,12681.537994360906,38.23925376020837
granite42_8b,skywork_llama31_8b,72,0.02,0.8913399385182817,0.954524903963481,-6.61951984519585,0.8976681908682818,316412.6175,374.6225,920,0.975921495863481,1069829.595,366558.00048633874,13.680067798222185
granite42_8b,skywork_llama31_8b,72,0.1,0.7009349611431609,0.8862138697062311,-20.90679404786204,0.7144518006431609,135168.395,171.75,523,0.947008051706231,607941.82,155449.60654171254,13.046807896725287
granite42_8b,skywork_llama31_8b,72,0.2,0.5958024181134649,0.8302897060955194,-28.24162292517671,0.6142626671134649,92301.245,118.285,461,0.9374639820955195,535871.38,110815.62408147485,16.707372480131987
granite42_8b,skywork_llama31_8b,72,1.0,0.36631627294219127,0.5821390410900362,-37.07409277064186,0.40299366044219126,36677.3875,48.525,173,0.7833236885900362,201184.6475,49040.79134949591,25.210449320416593
granite42_8b,skywork_llama31_8b,72,2.0,0.2748158981620622,0.4000548198242212,-31.305440018742264,0.3227102831620622,23947.1925,32.425,106,0.6462621848242212,123103.6825,32918.67003034494,27.25346291959818
granite42_8b,skywork_llama31_8b,72,10.0,0.0835096339306425,0.020254691941644906,312.2977242568745,0.1639412839306425,8043.165,11.6825,2,0.04324946694164491,2299.4775,11898.192734171214,32.40011168334584
granite42_8b,skywork_llama31_8b,73,0.02,0.8919289413495517,0.9513027108320589,-6.24131191958612,0.8981571312995517,311409.4975,408.475,958,0.9729969827320588,1084713.595,394131.1651510266,20.988359958626624
granite42_8b,skywork_llama31_8b,73,0.1,0.7057023743204351,0.8799070785672871,-19.798079648421698,0.7190472455704352,133448.7125,193.92,485,0.9347882848172872,548812.0625,165339.03871644777,19.287838168176886
granite42_8b,skywork_llama31_8b,73,0.2,0.611535930276473,0.8199741861827763,-25.420099732242225,0.629723201776473,90936.3575,133.7,363,0.9021274691827763,410766.415,115740.91606128337,21.431106133763155
granite42_8b,skywork_llama31_8b,73,1.0,0.3530796688609751,0.561361510535522,-37.10297869831729,0.38894885386097505,35869.185,54.37,177,0.761728138035522,200366.6275,49185.154932824815,27.073148292429405
granite42_8b,skywork_llama31_8b,73,2.0,0.25301151580393744,0.4007970030654995,-36.872902275022874,0.29980717580393745,23397.83,36.315,113,0.6563916730654995,127797.335,33539.93526748572,30.23889338664788
granite42_8b,skywork_llama31_8b,73,10.0,0.08330907729920656,0.029819900740668655,179.37409323964943,0.16160475229920657,7829.5675,13.1625,5,0.08644317574066866,5662.3275,13217.922005580669,40.76551899236265
granite42_8b,skywork_llama31_8b,74,0.02,0.885293085925291,0.9493102081339909,-6.743540905826243,0.891938978675291,332294.6375,381.695,958,0.9725377313339909,1161376.16,412469.5733010938,19.437781836714496
granite42_8b,skywork_llama31_8b,74,0.1,0.6927251354582873,0.8749805961594999,-20.829657423396085,0.7069358434582873,142107.08,176.3575,499,0.9354349511594998,604543.55,166929.47867319125,14.869991130678418
granite42_8b,skywork_llama31_8b,74,0.2,0.5857201447269748,0.8122855349037881,-27.892333476509474,0.6051281032269747,97039.7925,121.45,397,0.9084749234037881,480946.9425,115108.7073922715,15.697261572658983
granite42_8b,skywork_llama31_8b,74,1.0,0.3219434705410311,0.5495035156349658,-41.411936160405276,0.36009945304103114,38155.9825,48.9125,197,0.7880965056349658,238592.99,48802.516442001885,21.81554296417172
granite42_8b,skywork_llama31_8b,74,2.0,0.22232811259048377,0.3757653237376945,-40.83325454860721,0.27190435759048376,24788.1225,32.3375,113,0.6493769787376945,136805.8275,32220.06012681369,23.06618174380374
granite42_8b,skywork_llama31_8b,74,10.0,0.05611892474033382,0.01982267394448342,183.1047158294783,0.13786527474033383,8174.635,11.23,5,0.08093102394448343,6110.835,12235.549262983555,33.189472541858976
granite42_8b,skywork_llama31_8b,75,0.02,0.882083744244999,0.9481563576813272,-6.968535611352724,0.888735894944999,332607.535,367.3075,923,0.9704410733813272,1114235.785,376240.326638411,11.597053412178404
granite42_8b,skywork_llama31_8b,75,0.1,0.7064058797525207,0.8785028418167588,-19.589801406713566,0.7205390695025207,141331.8975,165.0625,539,0.9435742520667587,650714.1025,166372.38846930486,15.050869437944481
granite42_8b,skywork_llama31_8b,75,0.2,0.6014864794663638,0.8205177576602216,-26.694276406453984,0.6207735099663638,96435.1525,113.48,437,0.9260393571602217,527607.9975,112641.03166216527,14.387189928062982
granite42_8b,skywork_llama31_8b,75,1.0,0.34249361107050147,0.5492451292838139,-37.642849647643715,0.38048890357050147,37995.2925,45.9475,220,0.8148974467838138,265652.3175,45643.66432474472,16.7566998353336
granite42_8b,skywork_llama31_8b,75,2.0,0.24076939903815242,0.39705503384070656,-39.36120222197056,0.2901632540381524,24696.9275,30.45,113,0.6694455938407066,136195.28,31760.69901733081,22.24060469662942
granite42_8b,skywork_llama31_8b,75,10.0,0.06641426644995124,0.018809824722029675,253.08285659976534,0.14873816644995125,8232.39,10.7875,3,0.05506487472202968,3625.505,13352.931958619862,38.34769752806494
ministral3_8b,armorm_llama3_8b,71,0.02,0.4985665311582153,0.4989995484994408,-0.08677710080652659,0.5002381894082153,83582.9125,146.5875,30,0.4996048748994408,30266.32,89587.14526303615,6.70211417654526
ministral3_8b,armorm_llama3_8b,71,0.1,0.4973868714649707,0.4977862442620884,-0.08022977768494567,0.4990355924649707,16487.21,31.435,9,0.4986976357620884,9113.915,13512.625009401987,-22.013376294600917
ministral3_8b,armorm_llama3_8b,71,0.2,0.49671552513770667,0.4970594927644947,-0.0692004944669635,0.4985068111377067,8956.43,16.65,6,0.4982725062644947,6065.0675,7595.8000910213395,-17.9129241511635
ministral3_8b,armorm_llama3_8b,71,1.0,0.493647877993884,0.4948980290606971,-0.25260780876129985,0.497951442993884,4303.565,5.51,2,0.4969145965606971,2016.5675,4492.682785329312,4.209462238172456
ministral3_8b,armorm_llama3_8b,71,2.0,0.4896506212715654,0.49365119724986517,-0.8104054037723442,0.4978758762715654,4112.6275,4.55,1,0.49565623224986516,1002.5175,4202.567391018511,2.1401177577955344
ministral3_8b,armorm_llama3_8b,71,10.0,0.4572925691101839,0.48563105724986516,-5.835394527722852,0.4978384941101839,4054.5925,4.035,1,0.49565623224986516,1002.5175,4059.049978106854,0.1098157975608971
ministral3_8b,armorm_llama3_8b,72,0.02,0.49861011778041225,0.49883877427606,-0.04583775509022463,0.5003264959304122,85818.9075,173.4,30,0.49943382617605997,29752.595,108963.60671982275,21.240760944463343
ministral3_8b,armorm_llama3_8b,72,0.1,0.49736364986456,0.49764900310418786,-0.0573402614790569,0.49915478661456,17911.3675,39.485,11,0.49874265035418786,10936.4725,19473.03688138966,8.019649892832813
ministral3_8b,armorm_llama3_8b,72,0.2,0.4966883073974254,0.49697905282612614,-0.05850255197827088,0.49863439539742543,9730.44,20.92,5,0.49797546832612616,4982.0775,9117.446653457015,-6.723300610819161
ministral3_8b,armorm_llama3_8b,72,1.0,0.4935717039948829,0.49465007944397815,-0.21800773797659073,0.4979879189948829,4416.215,6.3125,2,0.4966635019439781,2013.4225,4979.212772977051,11.306963543163405
ministral3_8b,armorm_llama3_8b,72,2.0,0.4896472102340897,0.49327048417267566,-0.7345409982644726,0.4978731402340897,4112.965,4.87,1,0.49526963417267567,999.575,4400.2688919764105,6.529234895174008
ministral3_8b,armorm_llama3_8b,72,10.0,0.4578367170324189,0.48527388417267564,-5.65395502109768,0.4977935920324189,3995.6875,4.0575,1,0.49526963417267567,999.575,3999.0278933489744,0.08353013377401242
ministral3_8b,armorm_llama3_8b,73,0.02,0.49834637597101106,0.4989965970001089,-0.13030570408833864,0.5001456471710111,89963.56,174.0975,33,0.4996443186001089,32386.08,84678.223296909,-6.241671704139229
ministral3_8b,armorm_llama3_8b,73,0.1,0.4972884344346952,0.49784105897083397,-0.11100421031587143,0.49911707468469524,18286.4025,37.725,9,0.498727943470834,8868.845,14491.280863975166,-26.189000624916314
ministral3_8b,armorm_llama3_8b,73,0.2,0.49661034612085686,0.4969911401053679,-0.07661987383322083,0.4985742971208569,9819.755,19.855,4,0.4977807886053679,3948.2425,7669.500966586341,-28.0364269172356
ministral3_8b,armorm_llama3_8b,73,1.0,0.49363327064115115,0.4946343993940325,-0.20239772124781355,0.49796937814115116,4336.1075,6.0025,2,0.4966000793940325,1965.68,4599.13606592482,5.719086414372676
ministral3_8b,armorm_llama3_8b,73,2.0,0.48972563709542116,0.4933435474136965,-0.7333450163160905,0.4978518920954212,4063.1275,4.715,1,0.4953065774136965,981.515,4193.647442529127,3.1123251135868557
ministral3_8b,armorm_llama3_8b,73,10.0,0.4582814636053679,0.4854914274136965,-5.604622918530432,0.4977807886053679,3949.9325,4.0275,1,0.4953065774136965,981.515,3948.2425,-0.04280385513302232
ministral3_8b,armorm_llama3_8b,74,0.02,0.4985207185981596,0.4990486413381534,-0.10578582852730062,0.5001735677981596,82642.46,132.58,30,0.4996601875381534,30577.31,86712.88674691612,4.694142819620605
ministral3_8b,armorm_llama3_8b,74,0.1,0.49737677602673924,0.49779894380659667,-0.08480688541224568,0.4991346847767392,17579.0875,27.7575,9,0.4987181203065967,9191.765,14632.182117520042,-20.139889995979775
ministral3_8b,armorm_llama3_8b,74,0.2,0.49668698003104006,0.4970814390762084,-0.07935501391912805,0.49857042803104007,9417.24,14.575,6,0.49830400707620837,6112.84,7915.201350409881,-18.97663221810948
ministral3_8b,armorm_llama3_8b,74,1.0,0.49362330751400907,0.494900739712464,-0.258118870300563,0.49794865001400906,4325.3425,4.975,2,0.496934619712464,2033.88,4401.225039828207,1.7241231507482468
ministral3_8b,armorm_llama3_8b,74,2.0,0.48963340329332006,0.49335011099185927,-0.753361074768369,0.4978977632933201,4132.18,4.2875,1,0.4953887709918593,1019.33,4193.324696088552,1.458143609665763
ministral3_8b,armorm_llama3_8b,74,10.0,0.4570605468017541,0.4851954709918593,-5.798678238399553,0.4978702218017541,4080.9675,4.0025,1,0.4953887709918593,1019.33,4080.8025,-0.004043322361235724
ministral3_8b,armorm_llama3_8b,75,0.02,0.4985542563875166,0.4989421616922544,-0.07774554537988128,0.5002444045375166,84507.4075,140.7325,38,0.4997336215422544,39572.9925,91711.34547728172,7.855012855597288
ministral3_8b,armorm_llama3_8b,75,0.1,0.49726920019676984,0.4976448441134008,-0.07548433809260456,0.49899798294676984,17287.8275,32.36,9,0.49858505561340083,9402.115,14096.848295744969,-22.636117927283106
ministral3_8b,armorm_llama3_8b,75,0.2,0.496549535792092,0.4969138393403552,-0.07331322241836326,0.498444636292092,9475.5025,17.225,6,0.4981656193403552,6258.9,8297.66063421327,-14.194866694477737
ministral3_8b,armorm_llama3_8b,75,1.0,0.4933737309898819,0.49454301871751283,-0.23643802123892196,0.4978685809898819,4494.85,5.7,2,0.49664276871751284,2099.75,4682.576669101079,4.0090463513353765
