generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,quality,cost,samples,delta_test_oracle
gemma2_9b,75,all_train_selected,1e-06,226,42,0.43011061663212435,0.4189665668014893,2.6598900040430236,0.4976006741321244,0.06749005749999999,99.89,0.00825754864022632
gemma2_9b,75,all_train_selected,2e-06,377,19,0.38632411610629147,0.3710867668951823,4.106141897378184,0.4381920211062914,0.051867905,36.57,0.012505481086688863
gemma2_9b,75,all_train_selected,1e-05,575,6,0.2747866480365893,0.2560276425707711,7.32694535537617,0.34537574803658944,0.0705891,10.0525,0.018759005465818157
gemma2_9b,75,oracle_gain,2e-08,600,925,0.6342113504217868,0.6176284323508502,2.684934371919668,0.6458803352217867,0.0116689848,424.0,0.015252896500571489
gemma2_9b,75,oracle_gain,1e-07,607,412,0.5974045308791859,0.5461368764959282,9.387326985168318,0.6345663211291859,0.03716179025,305.41,0.04600921907233391
gemma2_9b,75,oracle_gain,2e-07,610,201,0.5658058281468752,0.5108323305912363,10.76155408801409,0.6148552451468752,0.049049417,233.1175,0.051717739935441265
gemma2_9b,75,oracle_gain,1e-06,616,42,0.47059360965417796,0.4189665668014893,12.32247318606453,0.546379317154178,0.07578570750000001,99.505,0.048740541662279924
gemma2_9b,75,oracle_gain,2e-06,620,19,0.42798103697532786,0.3710867668951823,15.331797077047488,0.484984721975328,0.057003685,51.56,0.05416240195572525
gemma2_9b,75,oracle_gain,1e-05,625,6,0.2977368913544643,0.2560276425707711,16.290916232673563,0.4043760663544644,0.106639175,22.9125,0.04170924878369314
llama3.1_8b,71,spacing,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.6674008976531254,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,spacing,1e-07,464,343,0.5649722660238292,0.544383099705112,3.7821097550365175,0.6128050020238291,0.047832735999999994,422.4325,0.01846169549516752
llama3.1_8b,71,spacing,2e-07,222,146,0.5188481122346269,0.49896323375342183,3.9852392192551407,0.563235126234627,0.044387014,255.175,0.01743579940987683
llama3.1_8b,71,spacing,1e-06,374,38,0.41167622818253663,0.38771243901986013,6.180815148272552,0.47150434818253667,0.05982812,74.795,0.02003621438516523
llama3.1_8b,71,spacing,2e-06,375,22,0.357754545012224,0.3333823110107015,7.310596032415215,0.453093760012224,0.09533921499999999,59.95,0.02394021400532992
llama3.1_8b,71,spacing,1e-05,479,3,0.22938444731883653,0.20135597489021897,13.919861302302513,0.3368696723188366,0.107485225,11.175,0.02393662025851792
llama3.1_8b,71,direct_gain,2e-08,490,960,0.6286653668531256,0.6286653668531256,0.0,0.6674008976531254,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,direct_gain,1e-07,510,343,0.5708080480702078,0.544383099705112,4.854108876526471,0.6229584373202077,0.05215038925,428.39,0.024297477541546098
llama3.1_8b,71,direct_gain,2e-07,514,146,0.5338953044353565,0.49896323375342183,7.000930793870361,0.5869046959353565,0.0530093915,261.085,0.032482991610606415
llama3.1_8b,71,direct_gain,1e-06,519,38,0.4298520058751438,0.38771243901986013,10.868768348473118,0.5231728083751439,0.0933208025,128.4825,0.03821199207777243
llama3.1_8b,71,direct_gain,2e-06,522,22,0.3704414136915741,0.3333823110107015,11.116097482353528,0.45882773369157404,0.08838632,78.3125,0.03662708268468001
llama3.1_8b,71,direct_gain,1e-05,527,3,0.22671997946569145,0.20135597489021897,12.596598928490275,0.36690660446569145,0.140186625,25.4,0.021272152405372835
llama3.1_8b,71,log_gain,2e-08,539,960,0.6133262525330191,0.6286653668531256,-2.4399489981273526,0.626983224583019,0.01365697205,385.785,-0.01545629368595669
llama3.1_8b,71,log_gain,1e-07,545,343,0.5605551031010981,0.544383099705112,2.9707026916791444,0.6155152691010979,0.054960166,312.62,0.01404453257243643
llama3.1_8b,71,log_gain,2e-07,556,146,0.5228556422124295,0.49896323375342183,4.788410616806062,0.5823881802124294,0.059532537999999996,182.08,0.021443329387679455
llama3.1_8b,71,log_gain,1e-06,565,38,0.4144043763550689,0.38771243901986013,6.884467623140017,0.49617946385506884,0.0817750875,69.5325,0.022764362557697482
llama3.1_8b,71,log_gain,2e-06,569,22,0.36762380764504143,0.3333823110107015,10.270939849967267,0.43047693264504133,0.062853125,35.2375,0.03380947663814737
llama3.1_8b,71,log_gain,1e-05,573,3,0.23480356775112837,0.20135597489021897,16.61117475115666,0.3570430927511284,0.122239525,14.8525,0.029355740690809762
llama3.1_8b,71,learned_gain,2e-08,490,960,0.6286653668531256,0.6286653668531256,0.0,0.6674008976531254,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,learned_gain,1e-07,510,343,0.5708080480702078,0.544383099705112,4.854108876526471,0.6229584373202077,0.05215038925,428.39,0.024297477541546098
llama3.1_8b,71,learned_gain,2e-07,514,146,0.5338953044353565,0.49896323375342183,7.000930793870361,0.5869046959353565,0.0530093915,261.085,0.032482991610606415
llama3.1_8b,71,learned_gain,1e-06,519,38,0.4298520058751438,0.38771243901986013,10.868768348473118,0.5231728083751439,0.0933208025,128.4825,0.03821199207777243
llama3.1_8b,71,learned_gain,2e-06,522,22,0.3704414136915741,0.3333823110107015,11.116097482353528,0.45882773369157404,0.08838632,78.3125,0.03662708268468001
llama3.1_8b,71,learned_gain,1e-05,527,3,0.22671997946569145,0.20135597489021897,12.596598928490275,0.36690660446569145,0.140186625,25.4,0.021272152405372835
llama3.1_8b,71,all_train_selected,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.6674008976531254,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,all_train_selected,1e-07,510,343,0.5708080480702078,0.544383099705112,4.854108876526471,0.6229584373202077,0.05215038925,428.39,0.024297477541546098
llama3.1_8b,71,all_train_selected,2e-07,514,146,0.5338953044353565,0.49896323375342183,7.000930793870361,0.5869046959353565,0.0530093915,261.085,0.032482991610606415
llama3.1_8b,71,all_train_selected,1e-06,519,38,0.4298520058751438,0.38771243901986013,10.868768348473118,0.5231728083751439,0.0933208025,128.4825,0.03821199207777243
llama3.1_8b,71,all_train_selected,2e-06,522,22,0.3704414136915741,0.3333823110107015,11.116097482353528,0.45882773369157404,0.08838632,78.3125,0.03662708268468001
llama3.1_8b,71,all_train_selected,1e-05,527,3,0.22671997946569145,0.20135597489021897,12.596598928490275,0.36690660446569145,0.140186625,25.4,0.021272152405372835
llama3.1_8b,71,oracle_gain,2e-08,601,960,0.6498998254470117,0.6286653668531256,3.3777045330456636,0.6660571406970116,0.01615731525,413.7475,0.021117279228035968
llama3.1_8b,71,oracle_gain,1e-07,608,343,0.6038915833101823,0.544383099705112,10.931361322073665,0.6474392293101823,0.043547646,280.83,0.057381012781520635
llama3.1_8b,71,oracle_gain,2e-07,611,146,0.5629075357350701,0.49896323375342183,12.815433614342888,0.6182609282350701,0.0553533925,207.8075,0.06149522291032006
llama3.1_8b,71,oracle_gain,1e-06,617,38,0.45864984345408766,0.38771243901986013,18.296396322376914,0.5307036434540876,0.0720538,72.97,0.06700982965671626
llama3.1_8b,71,oracle_gain,2e-06,621,22,0.39889632868092717,0.3333823110107015,19.651317873347725,0.4588207636809271,0.059924435,35.835,0.06508199767403311
llama3.1_8b,71,oracle_gain,1e-05,625,3,0.24885710517661835,0.20135597489021897,23.59062367645033,0.3798729801766183,0.131015875,12.1725,0.04340927811629974
llama3.1_8b,72,spacing,2e-08,98,960,0.6083830065106219,0.6083830065106219,0.0,0.6435205585106221,0.035137552,960.0,-0.00013600487660048177
llama3.1_8b,72,spacing,1e-07,219,343,0.5539132642240719,0.5401140493278688,2.554870571016483,0.604453323474072,0.05054005925,460.345,0.01258157461890197
llama3.1_8b,72,spacing,2e-07,221,154,0.5145615054045777,0.5020303603554253,2.496093072992773,0.5759539914045777,0.061392485999999996,327.6525,0.011303988250767838
llama3.1_8b,72,spacing,1e-06,226,32,0.40270680412646537,0.38296732293520563,5.154351300776506,0.4826800241264653,0.07997322,118.925,0.015476298512619113
llama3.1_8b,72,spacing,2e-06,377,16,0.35994029629082896,0.32574135681759253,10.498801812379947,0.42296682629082893,0.06302653,43.515,0.027635618791971073
llama3.1_8b,72,spacing,1e-05,430,3,0.22235854590694423,0.1915852597965505,16.06244976417951,0.33253264590694426,0.11017410000000001,12.4225,0.023921799882454575
llama3.1_8b,72,direct_gain,2e-08,505,960,0.6154630805344554,0.6083830065106219,1.1637527590458543,0.6387383460344553,0.0232752655,761.3925,0.006944069147233001
llama3.1_8b,72,direct_gain,1e-07,511,343,0.5586907681802604,0.5401140493278688,3.4394067096586314,0.6065366871802602,0.047845919,429.215,0.017359078575090447
llama3.1_8b,72,direct_gain,2e-07,514,154,0.526411667717199,0.5020303603554253,4.856540418095914,0.5783785687171991,0.051966900999999996,281.2525,0.02315415056338921
llama3.1_8b,72,direct_gain,1e-06,520,32,0.4247517578180527,0.38296732293520563,10.910705008091925,0.4907063828180527,0.065954625,105.055,0.037521252204206434
llama3.1_8b,72,direct_gain,2e-06,522,16,0.3722196028235762,0.32574135681759253,14.268451037370234,0.4534983678235762,0.08127876499999999,73.6225,0.0399149253247183
llama3.1_8b,72,direct_gain,1e-05,527,3,0.23055664090983463,0.1915852597965505,20.34153418413759,0.3535356659098347,0.122979025,22.02,0.032119894885344974
llama3.1_8b,72,log_gain,2e-08,539,960,0.5991688693993705,0.6083830065106219,-1.5145290076557285,0.6129846585493705,0.01381578915,413.805,-0.00935014198785189
llama3.1_8b,72,log_gain,1e-07,544,343,0.5483743875434968,0.5401140493278688,1.5293692556058043,0.6060813475434967,0.057706959999999995,349.475,0.007042697938326792
llama3.1_8b,72,log_gain,2e-07,556,154,0.5211198546390814,0.5020303603554253,3.8024581362253156,0.5720382446390814,0.05091839,169.6875,0.01786233748527155
llama3.1_8b,72,log_gain,1e-06,565,32,0.41263402862365406,0.38296732293520563,7.746537083391772,0.481851366123654,0.06921733749999999,60.4475,0.025403523009807805
llama3.1_8b,72,log_gain,2e-06,569,16,0.36398676684905934,0.32574135681759253,11.741036018611336,0.4182535318490593,0.054266764999999995,28.1525,0.03168208935020145
llama3.1_8b,72,log_gain,1e-05,573,3,0.23110264136890998,0.1915852597965505,20.62652503346241,0.34004239136891,0.10893975000000002,12.005,0.032665895344420326
llama3.1_8b,72,learned_gain,2e-08,505,960,0.6154630805344554,0.6083830065106219,1.1637527590458543,0.6387383460344553,0.0232752655,761.3925,0.006944069147233001
llama3.1_8b,72,learned_gain,1e-07,511,343,0.5586907681802604,0.5401140493278688,3.4394067096586314,0.6065366871802602,0.047845919,429.215,0.017359078575090447
llama3.1_8b,72,learned_gain,2e-07,514,154,0.526411667717199,0.5020303603554253,4.856540418095914,0.5783785687171991,0.051966900999999996,281.2525,0.02315415056338921
llama3.1_8b,72,learned_gain,1e-06,520,32,0.4247517578180527,0.38296732293520563,10.910705008091925,0.4907063828180527,0.065954625,105.055,0.037521252204206434
llama3.1_8b,72,learned_gain,2e-06,522,16,0.3722196028235762,0.32574135681759253,14.268451037370234,0.4534983678235762,0.08127876499999999,73.6225,0.0399149253247183
llama3.1_8b,72,learned_gain,1e-05,573,3,0.23110264136890998,0.1915852597965505,20.62652503346241,0.34004239136891,0.10893975000000002,12.005,0.032665895344420326
llama3.1_8b,72,all_train_selected,2e-08,505,960,0.6154630805344554,0.6083830065106219,1.1637527590458543,0.6387383460344553,0.0232752655,761.3925,0.006944069147233001
llama3.1_8b,72,all_train_selected,1e-07,511,343,0.5586907681802604,0.5401140493278688,3.4394067096586314,0.6065366871802602,0.047845919,429.215,0.017359078575090447
llama3.1_8b,72,all_train_selected,2e-07,514,154,0.526411667717199,0.5020303603554253,4.856540418095914,0.5783785687171991,0.051966900999999996,281.2525,0.02315415056338921
llama3.1_8b,72,all_train_selected,1e-06,520,32,0.4247517578180527,0.38296732293520563,10.910705008091925,0.4907063828180527,0.065954625,105.055,0.037521252204206434
llama3.1_8b,72,all_train_selected,2e-06,522,16,0.3722196028235762,0.32574135681759253,14.268451037370234,0.4534983678235762,0.08127876499999999,73.6225,0.0399149253247183
llama3.1_8b,72,all_train_selected,1e-05,573,3,0.23110264136890998,0.1915852597965505,20.62652503346241,0.34004239136891,0.10893975000000002,12.005,0.032665895344420326
llama3.1_8b,72,oracle_gain,2e-08,601,960,0.6283307778874001,0.6083830065106219,3.2788179754047575,0.6425195049874002,0.0141887271,424.89,0.019811766500177685
llama3.1_8b,72,oracle_gain,1e-07,608,343,0.5889860780627225,0.5401140493278688,9.048464633658632,0.6271101918127225,0.03812411375,281.1325,0.04765438845755254
llama3.1_8b,72,oracle_gain,2e-07,611,154,0.5535729915927923,0.5020303603554253,10.266835495940144,0.6018066370927923,0.0482336455,196.0275,0.05031547443898243
llama3.1_8b,72,oracle_gain,1e-06,617,32,0.452815019351509,0.38296732293520563,18.23855254306407,0.522789544351509,0.069974525,67.2775,0.06558451373766272
llama3.1_8b,72,oracle_gain,2e-06,620,16,0.40042324628938486,0.32574135681759253,22.926744765053712,0.47296524628938486,0.072542,36.2175,0.06811856879052697
llama3.1_8b,72,oracle_gain,1e-05,625,3,0.25240006534206166,0.1915852597965505,31.74294599182214,0.3767624153420618,0.12436235000000001,12.5075,0.053963319317572006
llama3.1_8b,73,spacing,2e-08,409,960,0.6323535156324982,0.6356460890295828,-0.5179884614898209,0.6621575610824982,0.02980404545,851.4125,-0.0033321775470844806
llama3.1_8b,73,spacing,1e-07,464,271,0.568511310125086,0.5472173333030489,3.891319869841285,0.614137988125086,0.045626678000000004,435.8875,0.019040370331854795
llama3.1_8b,73,spacing,2e-07,466,153,0.5334000259421628,0.5017264905075413,6.312908732919598,0.5916831034421629,0.0582830775,353.325,0.030502769205748792
llama3.1_8b,73,spacing,1e-06,177,34,0.4194915034510902,0.3882516724744032,8.046283684392016,0.5016934409510901,0.0822019375,139.66,0.029813901539768206
llama3.1_8b,73,spacing,2e-06,376,15,0.37633505046193166,0.3298628448564095,14.088341967023204,0.4558340704619316,0.07949902,64.3125,0.037747418575684255
llama3.1_8b,73,spacing,1e-05,480,4,0.2243997323347741,0.19886043288882724,12.842826033786508,0.3205795573347741,0.09617982500000001,10.39,0.02256927200901221
llama3.1_8b,73,direct_gain,2e-08,505,960,0.6337700937649706,0.6356460890295828,-0.2951320391943481,0.6544812066149706,0.02071111285,676.0775,-0.001915599414612057
llama3.1_8b,73,direct_gain,1e-07,511,271,0.5763605458701234,0.5472173333030489,5.325710790475823,0.6199463293701234,0.0435857835,391.78,0.02688960607689217
llama3.1_8b,73,direct_gain,2e-07,514,153,0.5424417497097297,0.5017264905075413,8.115030793172053,0.5929197722097298,0.0504780225,268.035,0.03954449297331564
llama3.1_8b,73,direct_gain,1e-06,520,34,0.4433846107966001,0.3882516724744032,14.200309291863185,0.5055273457966,0.062142735,93.7025,0.053707008885278074
llama3.1_8b,73,direct_gain,2e-06,522,15,0.3913593541009036,0.3298628448564095,18.643054288597973,0.46319270910090365,0.07183335499999999,62.795,0.0527717222146562
llama3.1_8b,73,direct_gain,1e-05,527,4,0.24382828579432134,0.19886043288882724,22.61277029937541,0.3693865107943213,0.12555822500000002,21.12,0.04199782546855946
llama3.1_8b,73,log_gain,2e-08,539,960,0.6143744064869235,0.6356460890295828,-3.346466360728168,0.6272415300369235,0.01286712355,377.63,-0.021311286692659137
llama3.1_8b,73,log_gain,1e-07,544,271,0.5657724541667474,0.5472173333030489,3.3908138018396174,0.6194025201667472,0.053630066000000004,319.6375,0.016301514373516124
llama3.1_8b,73,log_gain,2e-07,555,153,0.5284053177315944,0.5017264905075413,5.31740454785736,0.5881078822315944,0.0597025645,185.7925,0.025508060995180326
llama3.1_8b,73,log_gain,1e-06,565,34,0.4220330788222572,0.3882516724744032,8.700904269789383,0.5005893063222573,0.07855622749999999,69.71,0.03235547691093521
llama3.1_8b,73,log_gain,2e-06,568,15,0.37978957313882383,0.3298628448564095,15.13560228468521,0.4558359631388238,0.07604638999999999,44.1575,0.041201941252576424
llama3.1_8b,73,log_gain,1e-05,574,4,0.2417304149535129,0.19886043288882724,21.55782396825622,0.3520920149535129,0.1103616,15.8975,0.03989995462775103
llama3.1_8b,73,learned_gain,2e-08,505,960,0.6337700937649706,0.6356460890295828,-0.2951320391943481,0.6544812066149706,0.02071111285,676.0775,-0.001915599414612057
llama3.1_8b,73,learned_gain,1e-07,511,271,0.5763605458701234,0.5472173333030489,5.325710790475823,0.6199463293701234,0.0435857835,391.78,0.02688960607689217
llama3.1_8b,73,learned_gain,2e-07,514,153,0.5424417497097297,0.5017264905075413,8.115030793172053,0.5929197722097298,0.0504780225,268.035,0.03954449297331564
llama3.1_8b,73,learned_gain,1e-06,520,34,0.4433846107966001,0.3882516724744032,14.200309291863185,0.5055273457966,0.062142735,93.7025,0.053707008885278074
llama3.1_8b,73,learned_gain,2e-06,522,15,0.3913593541009036,0.3298628448564095,18.643054288597973,0.46319270910090365,0.07183335499999999,62.795,0.0527717222146562
llama3.1_8b,73,learned_gain,1e-05,527,4,0.24382828579432134,0.19886043288882724,22.61277029937541,0.3693865107943213,0.12555822500000002,21.12,0.04199782546855946
llama3.1_8b,73,all_train_selected,2e-08,505,960,0.6337700937649706,0.6356460890295828,-0.2951320391943481,0.6544812066149706,0.02071111285,676.0775,-0.001915599414612057
llama3.1_8b,73,all_train_selected,1e-07,511,271,0.5763605458701234,0.5472173333030489,5.325710790475823,0.6199463293701234,0.0435857835,391.78,0.02688960607689217
llama3.1_8b,73,all_train_selected,2e-07,514,153,0.5424417497097297,0.5017264905075413,8.115030793172053,0.5929197722097298,0.0504780225,268.035,0.03954449297331564
llama3.1_8b,73,all_train_selected,1e-06,520,34,0.4433846107966001,0.3882516724744032,14.200309291863185,0.5055273457966,0.062142735,93.7025,0.053707008885278074
llama3.1_8b,73,all_train_selected,2e-06,522,15,0.3913593541009036,0.3298628448564095,18.643054288597973,0.46319270910090365,0.07183335499999999,62.795,0.0527717222146562
llama3.1_8b,73,all_train_selected,1e-05,527,4,0.24382828579432134,0.19886043288882724,22.61277029937541,0.3693865107943213,0.12555822500000002,21.12,0.04199782546855946
llama3.1_8b,73,oracle_gain,2e-08,601,960,0.6550044746141495,0.6356460890295828,3.045466009886167,0.6724935002141496,0.0174890256,448.4025,0.01931878143456678
llama3.1_8b,73,oracle_gain,1e-07,607,271,0.6052379924933173,0.5472173333030489,10.602854781673484,0.6512771067433174,0.04603911425,291.7425,0.055767052700086084
llama3.1_8b,73,oracle_gain,2e-07,611,153,0.568838466183154,0.5017264905075413,13.376207345106097,0.619233998183154,0.050395532,203.63,0.06594120944673998
llama3.1_8b,73,oracle_gain,1e-06,617,34,0.47100302592452714,0.3882516724744032,21.313843395118827,0.5399784909245271,0.068975465,82.605,0.08132542401320514
llama3.1_8b,73,oracle_gain,2e-06,620,15,0.4190657130915836,0.3298628448564095,27.04241160413336,0.4902713330915836,0.07120562,50.2775,0.08047808120533617
llama3.1_8b,73,oracle_gain,1e-05,625,4,0.26239090373233376,0.19886043288882724,31.947265688103563,0.3972517287323338,0.13486082500000002,17.87,0.06056044340657188
llama3.1_8b,74,spacing,2e-08,98,959,0.638335364887207,0.6380599684865629,0.04316152309277995,0.674522138487207,0.0361867736,960.0,-2.220446049250313e-16
llama3.1_8b,74,spacing,1e-07,464,301,0.5810170838709721,0.5547454434405421,4.735801031098647,0.6285431141209721,0.04752603025,456.1225,0.023778168692589086
llama3.1_8b,74,spacing,2e-07,221,132,0.5427969631053606,0.5057552680145129,7.324035444309961,0.6013452746053606,0.0585483115,352.1425,0.030665032607895548
llama3.1_8b,74,spacing,1e-06,374,34,0.4195310047259157,0.38630512485813306,8.600942035129494,0.4808852222259156,0.061354217499999995,95.295,0.03224425651876289
llama3.1_8b,74,spacing,2e-06,376,22,0.36552228924397034,0.3329246943819515,9.791281755933943,0.4406614342439703,0.075139145,54.0375,0.03072781105649869
llama3.1_8b,74,spacing,1e-05,479,3,0.22950993666508102,0.203650254731784,12.69808474698709,0.3294746116650811,0.09996467500000002,11.625,0.018431496477358617
llama3.1_8b,74,direct_gain,2e-08,504,959,0.6419560328530082,0.6380599684865629,0.6106110019229868,0.6674646251530082,0.0255085923,786.4075,0.003620667965800961
llama3.1_8b,74,direct_gain,1e-07,511,301,0.5852168150462512,0.5547454434405421,5.492856582421854,0.6288875657962512,0.04367075075,410.125,0.02797789986786825
llama3.1_8b,74,direct_gain,2e-07,514,132,0.5558385250506614,0.5057552680145129,9.902666408748395,0.6025619630506615,0.046723438,287.255,0.043706594553196365
llama3.1_8b,74,direct_gain,1e-06,519,34,0.4454404013312999,0.38630512485813306,15.307919224443044,0.5231257513312999,0.07768535,145.27,0.05815365312414711
llama3.1_8b,74,direct_gain,2e-06,521,22,0.3905861212829505,0.3329246943819515,17.31966053405648,0.48572863128295063,0.09514250999999999,104.295,0.05579164309547885
llama3.1_8b,74,direct_gain,1e-05,527,3,0.2426022103799762,0.203650254731784,19.126887761320788,0.36955508537997617,0.12695287500000002,33.505,0.0315237701922538
llama3.1_8b,74,log_gain,2e-08,539,959,0.624180336352901,0.6380599684865629,-2.175286465092525,0.6368646135029009,0.012684277150000001,388.8175,-0.014155028534306169
llama3.1_8b,74,log_gain,1e-07,546,301,0.5762583491484388,0.5547454434405421,3.877977901805411,0.6223192371484387,0.046060888,290.705,0.019019433970055788
llama3.1_8b,74,log_gain,2e-07,555,132,0.5375056803295046,0.5057552680145129,6.277821373890399,0.5880424928295047,0.0505368125,171.63,0.02537374983203955
llama3.1_8b,74,log_gain,1e-06,565,34,0.4274754395059556,0.38630512485813306,10.657460126355293,0.4901143395059557,0.0626389,64.58,0.040188691298802814
llama3.1_8b,74,log_gain,2e-06,568,22,0.3754033484080574,0.3329246943819515,12.759237972708567,0.4401244084080575,0.06472106,41.705,0.040608870220585735
llama3.1_8b,74,log_gain,1e-05,574,3,0.24184232489329635,0.203650254731784,18.753755163141303,0.3406025998932963,0.09876027500000001,14.77,0.03076388470557395
llama3.1_8b,74,learned_gain,2e-08,504,959,0.6419560328530082,0.6380599684865629,0.6106110019229868,0.6674646251530082,0.0255085923,786.4075,0.003620667965800961
llama3.1_8b,74,learned_gain,1e-07,511,301,0.5852168150462512,0.5547454434405421,5.492856582421854,0.6288875657962512,0.04367075075,410.125,0.02797789986786825
llama3.1_8b,74,learned_gain,2e-07,514,132,0.5558385250506614,0.5057552680145129,9.902666408748395,0.6025619630506615,0.046723438,287.255,0.043706594553196365
llama3.1_8b,74,learned_gain,1e-06,519,34,0.4454404013312999,0.38630512485813306,15.307919224443044,0.5231257513312999,0.07768535,145.27,0.05815365312414711
llama3.1_8b,74,learned_gain,2e-06,521,22,0.3905861212829505,0.3329246943819515,17.31966053405648,0.48572863128295063,0.09514250999999999,104.295,0.05579164309547885
llama3.1_8b,74,learned_gain,1e-05,527,3,0.2426022103799762,0.203650254731784,19.126887761320788,0.36955508537997617,0.12695287500000002,33.505,0.0315237701922538
llama3.1_8b,74,all_train_selected,2e-08,504,959,0.6419560328530082,0.6380599684865629,0.6106110019229868,0.6674646251530082,0.0255085923,786.4075,0.003620667965800961
llama3.1_8b,74,all_train_selected,1e-07,511,301,0.5852168150462512,0.5547454434405421,5.492856582421854,0.6288875657962512,0.04367075075,410.125,0.02797789986786825
llama3.1_8b,74,all_train_selected,2e-07,514,132,0.5558385250506614,0.5057552680145129,9.902666408748395,0.6025619630506615,0.046723438,287.255,0.043706594553196365
llama3.1_8b,74,all_train_selected,1e-06,519,34,0.4454404013312999,0.38630512485813306,15.307919224443044,0.5231257513312999,0.07768535,145.27,0.05815365312414711
llama3.1_8b,74,all_train_selected,2e-06,521,22,0.3905861212829505,0.3329246943819515,17.31966053405648,0.48572863128295063,0.09514250999999999,104.295,0.05579164309547885
llama3.1_8b,74,all_train_selected,1e-05,527,3,0.2426022103799762,0.203650254731784,19.126887761320788,0.36955508537997617,0.12695287500000002,33.505,0.0315237701922538
llama3.1_8b,74,oracle_gain,2e-08,601,959,0.6572153534145301,0.6380599684865629,3.0021292470992247,0.67330429331453,0.0160889399,440.19,0.018879988527322866
llama3.1_8b,74,oracle_gain,1e-07,608,301,0.6156674751524541,0.5547454434405421,10.98197965071554,0.6521591946524542,0.0364917195,270.63,0.05842855997407115
llama3.1_8b,74,oracle_gain,2e-07,611,132,0.5802971528370449,0.5057552680145129,14.738726324130544,0.6283309878370449,0.048033835,208.7775,0.06816522233957978
llama3.1_8b,74,oracle_gain,1e-06,617,34,0.4744076635905738,0.38630512485813306,22.806463870960954,0.5508520010905738,0.07644433749999999,97.7125,0.08712091538342098
llama3.1_8b,74,oracle_gain,2e-06,620,22,0.42017788427521013,0.3329246943819515,26.20808590219999,0.49657526427521004,0.07639738,59.3025,0.08538340608773848
llama3.1_8b,74,oracle_gain,1e-05,625,3,0.26247683892032514,0.203650254731784,28.886084265407987,0.40310936392032515,0.140632525,23.4725,0.05139839873260274
llama3.1_8b,75,spacing,2e-08,98,960,0.6172417467394349,0.6172417467394349,0.0,0.6550846147394348,0.037842868,960.0,-0.00028758220601865503
llama3.1_8b,75,spacing,1e-07,219,308,0.5553162383006963,0.5355003294732179,3.700447550979419,0.6051588130506963,0.04984257475,425.055,0.017982435657658447
llama3.1_8b,75,spacing,2e-07,221,155,0.5177693506208396,0.4938016805681438,4.853703621486227,0.5797291076208397,0.06195975699999999,318.505,0.02265834672860839
llama3.1_8b,75,spacing,1e-06,421,35,0.40064889744862436,0.38139579033316523,5.048064924534363,0.4978321874486244,0.09718328999999999,141.6275,0.01852444228451644
llama3.1_8b,75,spacing,2e-06,375,23,0.359278956904981,0.3287268805735477,9.294060856272976,0.460160296904981,0.10088133999999999,73.0325,0.02870025744891247
llama3.1_8b,75,spacing,1e-05,429,4,0.2119617115241809,0.194912710785451,8.746992779499372,0.3344715365241809,0.12250982500000002,14.7975,0.015624532035096755
llama3.1_8b,75,direct_gain,2e-08,497,960,0.6172417467394349,0.6172417467394349,0.0,0.6550846147394348,0.037842868,960.0,-0.00028758220601865503
llama3.1_8b,75,direct_gain,1e-07,510,308,0.5579126015375934,0.5355003294732179,4.185295662921972,0.6134691427875932,0.055556541249999994,418.245,0.020578798894555494
llama3.1_8b,75,direct_gain,2e-07,513,155,0.5229434453228106,0.4938016805681438,5.901511862239455,0.5830161698228106,0.060072724499999994,269.8925,0.027832441430579336
llama3.1_8b,75,direct_gain,1e-06,519,35,0.4246254832176055,0.38139579033316523,11.33460147703186,0.5038039982176056,0.07917851499999999,114.76,0.04250102805349759
llama3.1_8b,75,direct_gain,2e-06,522,23,0.37043670221163977,0.3287268805735477,12.688290524133182,0.4469304722116398,0.07649377,72.5975,0.03985800275557122
llama3.1_8b,75,direct_gain,1e-05,527,4,0.2285492452305439,0.194912710785451,17.257229818181592,0.35149124523054387,0.12294200000000002,24.3825,0.03221206574145977
llama3.1_8b,75,log_gain,2e-08,539,960,0.5992966410730706,0.6172417467394349,-2.9073058912750014,0.6152328025730704,0.0159361615,414.3625,-0.01823268787238297
llama3.1_8b,75,log_gain,1e-07,545,308,0.5412368634342895,0.5355003294732179,1.0712475129034345,0.6054998291842896,0.06426296575,335.0275,0.003903060791251578
llama3.1_8b,75,log_gain,2e-07,550,155,0.4890296154645767,0.4938016805681438,-0.9663930463089128,0.5906208674645766,0.10159125199999999,262.6175,-0.006081388427654544
llama3.1_8b,75,log_gain,1e-06,564,35,0.4018124410795081,0.38139579033316523,5.353140035580375,0.4927871785795081,0.0909747375,65.7725,0.019687985915400164
llama3.1_8b,75,log_gain,2e-06,568,23,0.35884185983445893,0.3287268805735477,9.16109422155194,0.4289391698344589,0.07009731,31.89,0.028263160378390384
llama3.1_8b,75,log_gain,1e-05,573,4,0.23381886053405546,0.194912710785451,19.96080686160595,0.34415286053405547,0.110334,12.545,0.03748168104497132
