generator,split_seed,price,method,id,selected_policy,profit,fixed_profit,quality,cost,samples
gemma2_9b,45,2e-08,all_train_selected,94,remaining_range_w0_a0.3_n4,0.5697583407369973,0.5698682357369973,0.5887898382369973,0.0190314975,512.0
gemma2_9b,45,2e-08,all_train_selected,47,remaining_range_w0_a0.3_n4,0.603624683439053,0.6036399784390528,0.6062143284390529,0.002589645,512.0
gemma2_9b,45,2e-08,all_train_selected,67,remaining_range_w0_a0.3_n4,0.7552070103270543,0.7552356653270542,0.7600023678270542,0.0047953575,512.0
gemma2_9b,45,2e-08,all_train_selected,82,remaining_range_w0_a0.3_n4,0.6737288842185009,0.6738388567185007,0.6919492067185008,0.018220322500000004,512.0
gemma2_9b,45,2e-08,all_train_selected,33,remaining_range_w0_a0.3_n4,0.6123643216471044,0.6125043791471044,0.6366265516471044,0.02426223,512.0
gemma2_9b,45,2e-08,all_train_selected,31,remaining_range_w0_a0.3_n4,0.618075978107807,0.6181017481078069,0.622772955607807,0.0046969774999999995,512.0
gemma2_9b,45,2e-08,all_train_selected,80,remaining_range_w0_a0.3_n4,0.5652305080796846,0.5652613080796846,0.5702311355796845,0.0050006275,512.0
gemma2_9b,45,2e-08,all_train_selected,38,remaining_range_w0_a0.3_n4,0.5774794500699407,0.5698421767474017,0.5850809825699407,0.0076015325,512.0
gemma2_9b,45,2e-08,all_train_selected,98,remaining_range_w0_a0.3_n4,0.6840183954984137,0.6840612379984137,0.6920124429984138,0.007994047499999999,512.0
gemma2_9b,45,2e-08,all_train_selected,35,remaining_range_w0_a0.3_n4,0.6097135926271627,0.6098260226271628,0.6290847076271627,0.019371114999999998,512.0
gemma2_9b,45,2e-08,all_train_selected,42,remaining_range_w0_a0.3_n4,0.529627048660502,0.529791843660502,0.558316913660502,0.028689865000000002,512.0
gemma2_9b,45,2e-08,all_train_selected,39,remaining_range_w0_a0.3_n4,0.6232898273381584,0.6232961373381585,0.6244387198381585,0.0011488925,512.0
gemma2_9b,45,2e-08,all_train_selected,95,remaining_range_w0_a0.3_n4,0.6142910653732874,0.6086240185858152,0.6222067328732873,0.0079156675,512.0
gemma2_9b,45,2e-08,all_train_selected,66,remaining_range_w0_a0.3_n4,0.6670166803142427,0.6670540903142426,0.6732646853142427,0.006248005,512.0
gemma2_9b,45,2e-08,all_train_selected,52,remaining_range_w0_a0.3_n4,0.60129615631608,0.5995412536449597,0.6182115688160801,0.0169154125,512.0
gemma2_9b,45,2e-08,all_train_selected,37,remaining_range_w0_a0.3_n4,0.6307415272175425,0.6309271497175426,0.6614602222175425,0.030718694999999997,512.0
gemma2_9b,45,2e-08,all_train_selected,23,remaining_range_w0_a0.3_n4,0.5771437512750941,0.5772455662750939,0.5944790512750939,0.017335299999999998,512.0
gemma2_9b,45,2e-08,all_train_selected,3,remaining_range_w0_a0.3_n4,0.5807462901563315,0.5808479901563315,0.5980624901563315,0.017316200000000004,512.0
gemma2_9b,45,2e-08,all_train_selected,84,remaining_range_w0_a0.3_n4,0.811817047225446,0.811827272225446,0.8134439722254462,0.0016269249999999998,512.0
gemma2_9b,45,2e-08,all_train_selected,22,remaining_range_w0_a0.3_n4,0.701394368884744,0.701444428884744,0.710335881384744,0.008941512499999998,512.0
gemma2_9b,45,2e-08,all_train_selected,83,remaining_range_w0_a0.3_n4,0.6613951955450336,0.6614526830450336,0.6711729080450337,0.0097777125,512.0
gemma2_9b,45,2e-08,all_train_selected,26,remaining_range_w0_a0.3_n4,0.5703393192032311,0.5704285717032311,0.5851011542032313,0.014761835,512.0
gemma2_9b,45,2e-08,original_sequential,85,spacing_w2_a4_n4,0.5490952321267005,0.5491185446267005,0.5536195146267006,0.0045242825,512.0
gemma2_9b,45,2e-08,original_sequential,46,spacing_w2_a4_n4,0.6275652939739005,0.6276174689739006,0.6363847214739005,0.008819427500000001,512.0
gemma2_9b,45,2e-08,original_sequential,43,spacing_w2_a4_n4,0.6027340087354787,0.6027491212354785,0.6052633337354785,0.0025293250000000002,512.0
gemma2_9b,45,2e-08,original_sequential,89,spacing_w2_a4_n4,0.5356062950020068,0.54831871714831,0.5600513175020069,0.0244450225,456.625
gemma2_9b,45,2e-08,original_sequential,55,spacing_w2_a4_n4,0.6123915140969214,0.6379941679924089,0.6286775165969214,0.0162860025,459.125
gemma2_9b,45,2e-08,original_sequential,57,spacing_w2_a4_n4,0.516660063690772,0.5193300746297772,0.542822046190772,0.026161982500000003,486.5
gemma2_9b,45,2e-08,original_sequential,27,spacing_w2_a4_n4,0.5350665271851526,0.5350936046851527,0.5397065021851527,0.004639975000000001,512.0
gemma2_9b,45,2e-08,original_sequential,12,spacing_w2_a4_n4,0.5619171120960269,0.574136956915973,0.573389294596027,0.0114721825,454.75
gemma2_9b,45,2e-08,original_sequential,90,spacing_w2_a4_n4,0.6969942706030319,0.6970212106030318,0.7017243781030319,0.0047301075,512.0
gemma2_9b,45,2e-08,original_sequential,69,spacing_w2_a4_n4,0.613651360160217,0.6527633882522917,0.6347735226602169,0.021122162500000003,455.875
gemma2_9b,45,2e-08,original_sequential,48,spacing_w2_a4_n4,0.5894875130915982,0.6529778123769336,0.5896631755915982,0.00017566250000000002,328.5
gemma2_9b,45,2e-08,original_sequential,56,spacing_w2_a4_n4,0.6203562148132654,0.6204692748132654,0.6396202448132654,0.019264029999999998,512.0
gemma2_9b,45,2e-08,original_sequential,32,spacing_w2_a4_n4,0.5694041450705357,0.5695244850705357,0.5888553375705358,0.0194511925,512.0
gemma2_9b,45,2e-08,original_sequential,97,spacing_w2_a4_n4,0.5558543097350765,0.5559872222350766,0.5792927422350767,0.0234384325,512.0
gemma2_9b,45,2e-08,original_sequential,5,spacing_w2_a4_n4,0.5450628167123918,0.5450792342123918,0.5479393942123918,0.0028765775,512.0
gemma2_9b,45,2e-08,original_sequential,16,spacing_w2_a4_n4,0.5458186158926693,0.5453720283926693,0.5563726283926692,0.0105540125,488.375
gemma2_9b,45,2e-08,original_sequential,99,spacing_w2_a4_n4,0.5486229191560379,0.5604245686156736,0.5657522691560378,0.01712935,462.375
gemma2_9b,45,2e-08,original_sequential,15,spacing_w2_a4_n4,0.6865470946853747,0.6865768771853747,0.6916140246853746,0.00506693,512.0
gemma2_9b,45,2e-08,original_sequential,30,spacing_w2_a4_n4,0.5527909987677465,0.5616586062620053,0.5772904662677466,0.024499467500000004,458.125
gemma2_9b,45,2e-08,original_sequential,25,spacing_w2_a4_n4,0.6190411663530948,0.6190591388530946,0.6222366288530947,0.0031954625,512.0
gemma2_9b,45,2e-08,original_sequential,9,spacing_w2_a4_n4,0.6651336440966774,0.6652697140966773,0.6878692540966774,0.022735610000000003,512.0
gemma2_9b,45,2e-08,original_sequential,96,spacing_w2_a4_n4,0.5561698269078769,0.5991251385227332,0.5844549019078767,0.028285075,448.875
gemma2_9b,45,2e-08,original_sequential,14,spacing_w2_a4_n4,0.6539641255553444,0.6540696755553445,0.6727518855553445,0.01878776,512.0
gemma2_9b,45,2e-08,original_sequential,79,spacing_w2_a4_n4,0.5097719363816606,0.5241818367824915,0.5332160638816607,0.023444127500000002,452.0
gemma2_9b,45,2e-08,original_sequential,75,spacing_w2_a4_n4,0.5309344079754321,0.5329502357241392,0.5314949304754321,0.0005605225,460.625
gemma2_9b,45,2e-08,original_sequential,19,spacing_w2_a4_n4,0.5546069126766967,0.5698542591690321,0.5746971976766967,0.020090285,459.25
gemma2_9b,45,2e-08,original_sequential,53,spacing_w2_a4_n4,0.636546313612362,0.6365995086123621,0.6452987286123621,0.008752415,512.0
gemma2_9b,45,2e-08,original_sequential,51,spacing_w2_a4_n4,0.5253341950928544,0.5639506154519599,0.5388477050928544,0.01351351,360.5
gemma2_9b,45,2e-08,original_sequential,94,spacing_w2_a4_n4,0.5697583407369973,0.5698682357369973,0.5887898382369973,0.0190314975,512.0
gemma2_9b,45,2e-08,original_sequential,47,spacing_w2_a4_n4,0.603624683439053,0.6036399784390528,0.6062143284390529,0.002589645,512.0
gemma2_9b,45,2e-08,original_sequential,67,spacing_w2_a4_n4,0.7552070103270543,0.7552356653270542,0.7600023678270542,0.0047953575,512.0
gemma2_9b,45,2e-08,original_sequential,82,spacing_w2_a4_n4,0.6737288842185009,0.6738388567185007,0.6919492067185008,0.018220322500000004,512.0
gemma2_9b,45,2e-08,original_sequential,33,spacing_w2_a4_n4,0.5922100518921282,0.6125043791471044,0.6138060218921281,0.02159597,456.0
gemma2_9b,45,2e-08,original_sequential,31,spacing_w2_a4_n4,0.618075978107807,0.6181017481078069,0.622772955607807,0.0046969774999999995,512.0
gemma2_9b,45,2e-08,original_sequential,80,spacing_w2_a4_n4,0.5652305080796846,0.5652613080796846,0.5702311355796845,0.0050006275,512.0
gemma2_9b,45,2e-08,original_sequential,38,spacing_w2_a4_n4,0.5203090795709252,0.5698421767474017,0.5261040945709252,0.005795015,390.0
gemma2_9b,45,2e-08,original_sequential,98,spacing_w2_a4_n4,0.6840183954984137,0.6840612379984137,0.6920124429984138,0.007994047499999999,512.0
gemma2_9b,45,2e-08,original_sequential,35,spacing_w2_a4_n4,0.6097135926271627,0.6098260226271628,0.6290847076271627,0.019371114999999998,512.0
gemma2_9b,45,2e-08,original_sequential,42,spacing_w2_a4_n4,0.529627048660502,0.529791843660502,0.558316913660502,0.028689865000000002,512.0
gemma2_9b,45,2e-08,original_sequential,39,spacing_w2_a4_n4,0.6032798537965348,0.6232961373381585,0.6042566187965348,0.000976765,434.625
gemma2_9b,45,2e-08,original_sequential,95,spacing_w2_a4_n4,0.6142910653732874,0.6086240185858152,0.6222067328732873,0.0079156675,512.0
gemma2_9b,45,2e-08,original_sequential,66,spacing_w2_a4_n4,0.6670166803142427,0.6670540903142426,0.6732646853142427,0.006248005,512.0
gemma2_9b,45,2e-08,original_sequential,52,spacing_w2_a4_n4,0.5819113784177715,0.5995412536449597,0.5970618834177716,0.015150505000000002,458.75
gemma2_9b,45,2e-08,original_sequential,37,spacing_w2_a4_n4,0.6307415272175425,0.6309271497175426,0.6614602222175425,0.030718694999999997,512.0
gemma2_9b,45,2e-08,original_sequential,23,spacing_w2_a4_n4,0.5655058875459825,0.5772455662750939,0.5810211550459825,0.015515267499999999,458.375
gemma2_9b,45,2e-08,original_sequential,3,spacing_w2_a4_n4,0.5516303447644341,0.5808479901563315,0.5652658097644341,0.013635465000000001,403.0
gemma2_9b,45,2e-08,original_sequential,84,spacing_w2_a4_n4,0.811817047225446,0.811827272225446,0.8134439722254462,0.0016269249999999998,512.0
gemma2_9b,45,2e-08,original_sequential,22,spacing_w2_a4_n4,0.701394368884744,0.701444428884744,0.710335881384744,0.008941512499999998,512.0
gemma2_9b,45,2e-08,original_sequential,83,spacing_w2_a4_n4,0.6345087534814721,0.6614526830450336,0.6431914884814721,0.008682735,454.375
gemma2_9b,45,2e-08,original_sequential,26,spacing_w2_a4_n4,0.5703393192032311,0.5704285717032311,0.5851011542032313,0.014761835,512.0
gemma2_9b,45,1e-07,spacing,85,spacing_w4_a1_n5,0.5250230748996124,0.5381524974747617,0.5462049373996125,0.0211818625,479.625
gemma2_9b,45,1e-07,spacing,46,spacing_w4_a1_n5,0.5575370164058029,0.5416768568135173,0.5884891539058028,0.0309521375,360.875
gemma2_9b,45,1e-07,spacing,43,spacing_w4_a1_n5,0.5926167087354787,0.5898653890612191,0.6052633337354785,0.012646625,512.0
gemma2_9b,45,1e-07,spacing,89,spacing_w4_a1_n5,0.46792400101969533,0.48696291964831007,0.5076289760196954,0.039704975,148.125
gemma2_9b,45,1e-07,spacing,55,spacing_w4_a1_n5,0.5445164370444144,0.5693245147118211,0.6096519995444144,0.0651355625,366.875
gemma2_9b,45,1e-07,spacing,57,spacing_w4_a1_n5,0.4645228927995262,0.4519026639844293,0.5175344802995262,0.05301158749999999,197.0
gemma2_9b,45,1e-07,spacing,27,spacing_w4_a1_n5,0.5153111824978386,0.5213498937413061,0.5336192074978386,0.018308024999999995,406.5
gemma2_9b,45,1e-07,spacing,12,spacing_w4_a1_n5,0.5066861844939061,0.5374902103822893,0.5385832344939062,0.031897049999999996,252.375
gemma2_9b,45,1e-07,spacing,90,spacing_w4_a1_n5,0.6783764281030318,0.6825827742622228,0.7017243781030319,0.023347949999999996,505.5
gemma2_9b,45,1e-07,spacing,69,spacing_w4_a1_n5,0.5229378831163126,0.5607502902320833,0.5871288331163127,0.06419095,277.5
gemma2_9b,45,1e-07,spacing,48,spacing_w4_a1_n5,0.639461070442934,0.6263485045658023,0.6406743329429339,0.0012132624999999998,452.875
gemma2_9b,45,1e-07,spacing,56,spacing_w4_a1_n5,0.5284346374293842,0.5482325608272868,0.5825149749293843,0.05408033749999999,288.125
gemma2_9b,45,1e-07,spacing,32,spacing_w4_a1_n5,0.5242912832245035,0.5260672375705358,0.5869589332245035,0.06266764999999999,329.75
gemma2_9b,45,1e-07,spacing,97,spacing_w4_a1_n5,0.5168555255791882,0.4957542755791882,0.5716920505791881,0.054836525000000004,238.875
gemma2_9b,45,1e-07,spacing,5,spacing_w4_a1_n5,0.5193098328276435,0.5318213898500194,0.5311442328276436,0.0118344,421.0
gemma2_9b,45,1e-07,spacing,16,spacing_w4_a1_n5,0.507016291519489,0.5090146605175657,0.5388911415194889,0.031874849999999996,294.875
gemma2_9b,45,1e-07,spacing,99,spacing_w4_a1_n5,0.4831727128037446,0.5122026151194915,0.5212744878037445,0.038101775000000004,205.75
gemma2_9b,45,1e-07,spacing,15,spacing_w4_a1_n5,0.6662793746853748,0.6332704642593544,0.6916140246853746,0.02533465,512.0
gemma2_9b,45,1e-07,spacing,30,spacing_w4_a1_n5,0.5008206091544957,0.49464417453243903,0.5386511466544958,0.0378305375,141.875
gemma2_9b,45,1e-07,spacing,25,spacing_w4_a1_n5,0.6062593163530947,0.551988616504766,0.6222366288530947,0.0159773125,512.0
gemma2_9b,45,1e-07,spacing,9,spacing_w4_a1_n5,0.5261809888814843,0.5370689752136736,0.5815844013814842,0.0554034125,249.375
gemma2_9b,45,1e-07,spacing,96,spacing_w4_a1_n5,0.5025587898571554,0.49502601387586626,0.5649336398571554,0.06237484999999999,198.125
gemma2_9b,45,1e-07,spacing,14,spacing_w4_a1_n5,0.490120514985357,0.5544765397277768,0.5367117399853569,0.046591225,254.625
gemma2_9b,45,1e-07,spacing,79,spacing_w4_a1_n5,0.4615666507542841,0.45306083658549057,0.5000868007542841,0.038520149999999996,148.0
gemma2_9b,45,1e-07,spacing,75,spacing_w4_a1_n5,0.5305818007241392,0.5241472149600241,0.5335698382241392,0.0029880375,491.125
gemma2_9b,45,1e-07,spacing,19,spacing_w4_a1_n5,0.4962606478213636,0.4894502771362096,0.5307350228213635,0.034474375,156.875
gemma2_9b,45,1e-07,spacing,53,spacing_w4_a1_n5,0.5918028046521874,0.5895425498265529,0.6310293921521875,0.03922658749999999,458.5
gemma2_9b,45,1e-07,spacing,51,spacing_w4_a1_n5,0.47784095232282464,0.5017916938371759,0.5174554398228247,0.0396144875,211.25
gemma2_9b,45,1e-07,spacing,94,spacing_w4_a1_n5,0.5123717545136272,0.5216322289212596,0.5637486170136271,0.051376862499999995,276.5
gemma2_9b,45,1e-07,spacing,47,spacing_w4_a1_n5,0.593266103439053,0.5764748772298858,0.6062143284390529,0.012948225,512.0
gemma2_9b,45,1e-07,spacing,67,spacing_w4_a1_n5,0.5916868483923013,0.5980582621373958,0.6073333983923014,0.01564655,332.5
gemma2_9b,45,1e-07,spacing,82,spacing_w4_a1_n5,0.5500791108250349,0.6024333494353441,0.6105693233250349,0.060490212499999994,338.875
gemma2_9b,45,1e-07,spacing,33,spacing_w4_a1_n5,0.5587075617120226,0.554783723566168,0.6274941367120227,0.068786575,291.25
gemma2_9b,45,1e-07,spacing,31,spacing_w4_a1_n5,0.5998313806078069,0.5947686652669852,0.622772955607807,0.022941575000000002,500.25
gemma2_9b,45,1e-07,spacing,80,spacing_w4_a1_n5,0.5452279980796846,0.5368468781162274,0.5702311355796845,0.025003137499999998,512.0
gemma2_9b,45,1e-07,spacing,38,spacing_w4_a1_n5,0.5207723529775898,0.5316787736258163,0.5465618529775899,0.0257895,346.875
gemma2_9b,45,1e-07,spacing,98,spacing_w4_a1_n5,0.6520422054984136,0.6224585409726462,0.6920124429984138,0.0399702375,512.0
gemma2_9b,45,1e-07,spacing,35,spacing_w4_a1_n5,0.5538567142837238,0.5663235951271628,0.6212823642837237,0.06742565,356.875
gemma2_9b,45,1e-07,spacing,42,spacing_w4_a1_n5,0.489502396026419,0.45951667910884875,0.536983496026419,0.0474811,169.0
gemma2_9b,45,1e-07,spacing,39,spacing_w4_a1_n5,0.6186942573381584,0.5595060808284892,0.6244387198381585,0.005744462499999999,512.0
gemma2_9b,45,1e-07,spacing,95,spacing_w4_a1_n5,0.5535229996267925,0.5719738008636468,0.5887769371267924,0.0352539375,456.125
gemma2_9b,45,1e-07,spacing,66,spacing_w4_a1_n5,0.6420246603142427,0.641476717634259,0.6732646853142427,0.031240025,512.0
gemma2_9b,45,1e-07,spacing,52,spacing_w4_a1_n5,0.5204705641704258,0.5560608876542071,0.5535097891704259,0.033039225,199.375
gemma2_9b,45,1e-07,spacing,37,spacing_w4_a1_n5,0.5087442225331994,0.5502307241988398,0.5728304850331994,0.06408626249999999,213.125
gemma2_9b,45,1e-07,spacing,23,spacing_w4_a1_n5,0.5360861071300157,0.524922476834168,0.5791147446300156,0.043028637499999994,253.875
gemma2_9b,45,1e-07,spacing,3,spacing_w4_a1_n5,0.5230521854706863,0.5324191384359802,0.5690055354706864,0.04595335,271.375
gemma2_9b,45,1e-07,spacing,84,spacing_w4_a1_n5,0.8053093472254461,0.7955830067743697,0.8134439722254462,0.008134625,512.0
gemma2_9b,45,1e-07,spacing,22,spacing_w4_a1_n5,0.6411631645243672,0.594352754660505,0.6843137770243672,0.0431506125,493.75
gemma2_9b,45,1e-07,spacing,83,spacing_w4_a1_n5,0.6186780829343089,0.6396083455450338,0.663400845434309,0.0447227625,468.125
gemma2_9b,45,1e-07,spacing,26,spacing_w4_a1_n5,0.5240442798043644,0.5276695554627279,0.5677298923043644,0.0436856125,303.0
gemma2_9b,45,1e-07,recent_gain,85,recent_gain_w16_a1_n32,0.45322118904700676,0.5381524974747617,0.4548360640470067,0.001614875,35.75
gemma2_9b,45,1e-07,recent_gain,46,recent_gain_w16_a1_n32,0.46324892846103605,0.5416768568135173,0.466260465961036,0.0030115375,34.875
gemma2_9b,45,1e-07,recent_gain,43,recent_gain_w16_a1_n32,0.3728460720373427,0.5898653890612191,0.3737019345373427,0.0008558625,34.375
gemma2_9b,45,1e-07,recent_gain,89,recent_gain_w16_a1_n32,0.4172298121337247,0.48696291964831007,0.4267543996337247,0.009524587499999999,35.875
gemma2_9b,45,1e-07,recent_gain,55,recent_gain_w16_a1_n32,0.4500596479535045,0.5693245147118211,0.4568082854535046,0.0067486375,38.125
gemma2_9b,45,1e-07,recent_gain,57,recent_gain_w16_a1_n32,0.4236804738887591,0.4519026639844293,0.43490862388875906,0.01122815,41.875
gemma2_9b,45,1e-07,recent_gain,27,recent_gain_w16_a1_n32,0.49425225731113565,0.5213498937413061,0.4959180573111356,0.0016657999999999998,37.75
gemma2_9b,45,1e-07,recent_gain,12,recent_gain_w16_a1_n32,0.48800378165656094,0.5374902103822893,0.4921976566565609,0.0041938750000000006,33.25
gemma2_9b,45,1e-07,recent_gain,90,recent_gain_w16_a1_n32,0.5151416397664199,0.6825827742622228,0.5173219272664199,0.0021802874999999997,47.375
gemma2_9b,45,1e-07,recent_gain,69,recent_gain_w16_a1_n32,0.38507306059180735,0.5607502902320833,0.3937768980918074,0.008703837499999999,37.75
gemma2_9b,45,1e-07,recent_gain,48,recent_gain_w16_a1_n32,0.5125296385713674,0.6263485045658023,0.5126246760713673,9.50375e-05,34.75
gemma2_9b,45,1e-07,recent_gain,56,recent_gain_w16_a1_n32,0.4720333519228835,0.5482325608272868,0.47917613942288345,0.007142787499999999,38.0
gemma2_9b,45,1e-07,recent_gain,32,recent_gain_w16_a1_n32,0.5278487790426832,0.5260672375705358,0.5350988540426832,0.007250075,38.0
gemma2_9b,45,1e-07,recent_gain,97,recent_gain_w16_a1_n32,0.4226817256723183,0.4957542755791882,0.4308294256723184,0.008147699999999999,35.75
gemma2_9b,45,1e-07,recent_gain,5,recent_gain_w16_a1_n32,0.48486959245630695,0.5318213898500194,0.4858611299563069,0.0009915374999999998,34.875
gemma2_9b,45,1e-07,recent_gain,16,recent_gain_w16_a1_n32,0.4490781066631176,0.5090146605175657,0.4527085066631175,0.0036303999999999993,33.625
gemma2_9b,45,1e-07,recent_gain,99,recent_gain_w16_a1_n32,0.46843625877948986,0.5122026151194915,0.47484747127948984,0.0064112125,35.0
gemma2_9b,45,1e-07,recent_gain,15,recent_gain_w16_a1_n32,0.4588036813630285,0.6332704642593544,0.46069166886302854,0.0018879875,38.5
gemma2_9b,45,1e-07,recent_gain,30,recent_gain_w16_a1_n32,0.474720946691568,0.49464417453243903,0.484610259191568,0.009889312499999999,37.125
gemma2_9b,45,1e-07,recent_gain,25,recent_gain_w16_a1_n32,0.4405738929157611,0.551988616504766,0.44181981791576114,0.001245925,40.75
gemma2_9b,45,1e-07,recent_gain,9,recent_gain_w16_a1_n32,0.47382847378829424,0.5370689752136736,0.4823231862882942,0.0084947125,38.125
gemma2_9b,45,1e-07,recent_gain,96,recent_gain_w16_a1_n32,0.4569691031103822,0.49502601387586626,0.4690190156103821,0.0120499125,38.375
gemma2_9b,45,1e-07,recent_gain,14,recent_gain_w16_a1_n32,0.47550180008093457,0.5544765397277768,0.48195372508093454,0.006451925000000001,35.375
gemma2_9b,45,1e-07,recent_gain,79,recent_gain_w16_a1_n32,0.45848681265095703,0.45306083658549057,0.46909451265095714,0.0106077,41.0
gemma2_9b,45,1e-07,recent_gain,75,recent_gain_w16_a1_n32,0.49112121371083434,0.5241472149600241,0.4913468137108343,0.0002256,37.375
gemma2_9b,45,1e-07,recent_gain,19,recent_gain_w16_a1_n32,0.478072738727398,0.4894502771362096,0.4861933887273979,0.00812065,37.0
gemma2_9b,45,1e-07,recent_gain,53,recent_gain_w16_a1_n32,0.4274989752061042,0.5895425498265529,0.43061345020610414,0.0031144750000000002,35.25
gemma2_9b,45,1e-07,recent_gain,51,recent_gain_w16_a1_n32,0.4573505153897561,0.5017916938371759,0.46540034038975603,0.008049824999999998,43.0
gemma2_9b,45,1e-07,recent_gain,94,recent_gain_w16_a1_n32,0.4571498889769963,0.5216322289212596,0.4634202139769963,0.006270324999999999,34.0
gemma2_9b,45,1e-07,recent_gain,47,recent_gain_w16_a1_n32,0.4844571160798062,0.5764748772298858,0.4853932535798061,0.0009361375,37.625
gemma2_9b,45,1e-07,recent_gain,67,recent_gain_w16_a1_n32,0.4819148162100963,0.5980582621373958,0.48369667871009625,0.0017818625000000001,38.25
gemma2_9b,45,1e-07,recent_gain,82,recent_gain_w16_a1_n32,0.4656560285904598,0.6024333494353441,0.4732321660904598,0.007576137499999999,42.375
gemma2_9b,45,1e-07,recent_gain,33,recent_gain_w16_a1_n32,0.5173575208576976,0.554783723566168,0.5280838833576975,0.0107263625,45.25
gemma2_9b,45,1e-07,recent_gain,31,recent_gain_w16_a1_n32,0.4800046082201507,0.5947686652669852,0.4817875957201506,0.0017829875000000002,39.5
gemma2_9b,45,1e-07,recent_gain,80,recent_gain_w16_a1_n32,0.46953600531905815,0.5368468781162274,0.47146409281905816,0.0019280875,40.125
gemma2_9b,45,1e-07,recent_gain,38,recent_gain_w16_a1_n32,0.4757138763354686,0.5316787736258163,0.47856252633546864,0.00284865,38.375
gemma2_9b,45,1e-07,recent_gain,98,recent_gain_w16_a1_n32,0.48358688450271514,0.6224585409726462,0.48662664700271513,0.0030397625,38.25
gemma2_9b,45,1e-07,recent_gain,35,recent_gain_w16_a1_n32,0.4642983579398868,0.5663235951271628,0.47109124543988673,0.0067928875,35.375
gemma2_9b,45,1e-07,recent_gain,42,recent_gain_w16_a1_n32,0.4926615620542696,0.45951667910884875,0.5039462995542696,0.0112847375,40.0
gemma2_9b,45,1e-07,recent_gain,39,recent_gain_w16_a1_n32,0.49801207736588815,0.5595060808284892,0.4984098398658881,0.0003977625,35.0
gemma2_9b,45,1e-07,recent_gain,95,recent_gain_w16_a1_n32,0.43343007526020666,0.5719738008636468,0.4359524877602066,0.0025224124999999997,33.625
gemma2_9b,45,1e-07,recent_gain,66,recent_gain_w16_a1_n32,0.4439680862647953,0.641476717634259,0.4462847487647953,0.0023166625000000003,37.875
gemma2_9b,45,1e-07,recent_gain,52,recent_gain_w16_a1_n32,0.45331324957858476,0.5560608876542071,0.4591149620785847,0.005801712499999999,35.125
gemma2_9b,45,1e-07,recent_gain,37,recent_gain_w16_a1_n32,0.4551857031083394,0.5502307241988398,0.4667983406083393,0.011612637499999998,38.875
gemma2_9b,45,1e-07,recent_gain,23,recent_gain_w16_a1_n32,0.47659788627341104,0.524922476834168,0.48275148627341097,0.0061536,36.25
gemma2_9b,45,1e-07,recent_gain,3,recent_gain_w16_a1_n32,0.47678683923283605,0.5324191384359802,0.48267598923283606,0.00588915,34.875
gemma2_9b,45,1e-07,recent_gain,84,recent_gain_w16_a1_n32,0.326015122783646,0.7955830067743697,0.326590910283646,0.0005757875,34.875
gemma2_9b,45,1e-07,recent_gain,22,recent_gain_w16_a1_n32,0.4413880754133265,0.594352754660505,0.4448609379133265,0.0034728625,39.5
gemma2_9b,45,1e-07,recent_gain,83,recent_gain_w16_a1_n32,0.5035208496969331,0.6396083455450338,0.5077750871969331,0.0042542375,44.0
gemma2_9b,45,1e-07,recent_gain,26,recent_gain_w16_a1_n32,0.4834033162214726,0.5276695554627279,0.48828509122147257,0.004881775,33.5
gemma2_9b,45,1e-07,remaining_range,85,remaining_range_w0_a0.1_n4,0.5309981021267005,0.5381524974747617,0.5536195146267006,0.0226214125,512.0
gemma2_9b,45,1e-07,remaining_range,46,remaining_range_w0_a0.1_n4,0.5984661464739006,0.5416768568135173,0.6363847214739005,0.037918574999999996,440.625
gemma2_9b,45,1e-07,remaining_range,43,remaining_range_w0_a0.1_n4,0.5926167087354787,0.5898653890612191,0.6052633337354785,0.012646625,512.0
gemma2_9b,45,1e-07,remaining_range,89,remaining_range_w0_a0.1_n4,0.4943443470582828,0.48696291964831007,0.5407001720582828,0.046355825,173.375
gemma2_9b,45,1e-07,remaining_range,55,remaining_range_w0_a0.1_n4,0.5911390772118211,0.5693245147118211,0.6281128022118211,0.036973725,208.5
gemma2_9b,45,1e-07,remaining_range,57,remaining_range_w0_a0.1_n4,0.47857858003031717,0.4519026639844293,0.5234070300303173,0.04482844999999999,167.0
gemma2_9b,45,1e-07,remaining_range,27,remaining_range_w0_a0.1_n4,0.5165066271851526,0.5213498937413061,0.5397065021851527,0.023199874999999995,512.0
gemma2_9b,45,1e-07,remaining_range,12,remaining_range_w0_a0.1_n4,0.5434244913784713,0.5374902103822893,0.5850625288784713,0.0416380375,329.5
gemma2_9b,45,1e-07,remaining_range,90,remaining_range_w0_a0.1_n4,0.6813877656030317,0.6825827742622228,0.7017243781030319,0.020336612499999997,440.875
gemma2_9b,45,1e-07,remaining_range,69,remaining_range_w0_a0.1_n4,0.535201564213215,0.5607502902320833,0.574158564213215,0.038957,168.375
gemma2_9b,45,1e-07,remaining_range,48,remaining_range_w0_a0.1_n4,0.6518793873769336,0.6263485045658023,0.6532500498769336,0.0013706624999999997,512.0
gemma2_9b,45,1e-07,remaining_range,56,remaining_range_w0_a0.1_n4,0.5251350521022663,0.5482325608272868,0.5693404896022664,0.04420543749999999,235.5
gemma2_9b,45,1e-07,remaining_range,32,remaining_range_w0_a0.1_n4,0.5409783788784713,0.5260672375705358,0.5850625288784713,0.044084149999999996,232.625
